,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
17,1,2,2,2,0,2,2,1,3,2,1,1,1,1,3,2,2,0,2,1,2,1,2,1,2,2,1,1,3,1,1,2,2,2,1
18,2,2,2,2,1,2,1,0,0,1,2,1,2,1,3,2,2,0,2,1,1,1,2,0,1,2,1,2,1,1,1,2,1,1,1
19,1,2,1,2,1,2,3,3,2,2,3,3,3,2,2,3,2,1,2,2,1,0,1,2,2,2,2,2,2,1,2,0,2,1,1
20,1,2,3,2,2,1,3,3,2,1,2,2,2,2,2,3,2,2,2,2,3,3,3,2,1,2,1,2,3,2,2,2,1,2,2
21,1,1,1,3,3,1,3,2,2,2,1,0,1,1,0,2,2,1,2,2,2,1,2,3,1,0,2,2,2,2,3,2,3,2,2
22,2,2,1,3,3,3,2,1,2,3,2,3,2,1,2,2,2,2,1,1,2,2,2,1,3,3,2,2,2,1,2,1,1,1,2
23,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,2,2,2,3,2,2,2,2,2,1,3,2,2,2,2,2,3,3,2,2
24,1,1,2,2,2,2,2,2,2,3,1,2,2,1,2,2,2,1,1,3,3,2,1,1,1,2,2,2,2,2,3,2,1,2,2
25,1,2,3,2,1,2,2,3,2,2,2,2,3,2,3,2,0,1,3,3,3,1,1,1,2,1,1,1,2,2,3,1,3,0,2
26,1,2,2,2,3,1,1,2,2,1,3,1,3,1,3,3,2,2,2,3,1,2,2,1,2,2,1,3,2,2,1,0,1,1,1
27,2,2,2,2,2,2,2,2,3,0,1,2,2,2,1,1,3,2,3,3,2,3,3,3,2,1,2,2,2,3,3,3,3,3,2
28,2,2,3,2,2,1,1,1,3,2,2,1,3,2,2,2,3,2,1,3,3,2,0,1,2,2,1,2,3,3,2,2,2,1,1
29,1,2,1,2,1,2,2,2,2,3,2,2,1,2,3,2,3,1,1,1,0,0,0,2,2,0,2,2,2,2,2,1,2,1,2
30,1,2,3,1,2,2,2,2,3,1,1,2,2,2,2,3,2,2,2,1,3,3,1,2,2,2,2,2,2,2,2,2,1,2,2
31,1,1,1,2,2,1,2,1,1,2,2,2,1,2,2,3,2,2,3,2,1,2,1,2,2,1,1,1,3,2,2,3,3,3,3
32,2,2,1,3,3,2,3,2,1,3,1,3,0,0,0,2,3,2,2,2,2,2,2,2,1,2,2,1,2,3,3,2,2,3,3
33,0,0,0,0,3,3,3,3,3,1,2,2,3,3,3,1,1,1,2,2,3,2,1,3,1,2,2,3,3,2,1,3,1,2,2
34,0,2,3,1,1,2,2,2,1,2,2,2,3,1,2,1,1,2,2,2,2,0,3,2,3,3,2,2,2,3,1,1,2,1,1
35,0,0,0,3,3,1,2,2,2,2,1,2,2,1,1,2,2,2,3,3,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2
36,0,0,1,2,2,3,2,2,2,1,2,3,1,3,3,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
37,1,2,3,3,3,1,1,2,3,3,3,1,3,1,3,2,1,2,2,2,2,3,2,2,2,3,2,3,2,3,3,3,2,2,2
38,2,3,2,2,2,2,2,3,2,2,2,1,1,1,2,2,2,2,1,2,1,1,2,2,2,3,3,2,2,3,0,2,2,2,2
39,0,0,2,2,3,3,2,1,2,2,2,2,1,2,1,2,1,2,2,3,3,2,2,2,1,2,2,2,1,2,2,1,3,2,3
40,1,2,2,2,2,2,3,2,2,1,2,3,2,1,1,3,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,3,2
41,1,1,2,1,2,1,2,2,3,1,1,2,1,2,2,1,2,1,3,3,2,2,1,2,2,2,2,1,1,1,2,3,3,3,1
42,1,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,3,2,1,1,1,1,1
43,1,3,3,2,2,2,3,1,2,2,3,3,2,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,0,1,2
44,1,1,2,2,2,3,2,1,2,0,2,2,2,2,2,2,1,3,2,0,2,3,3,3,1,3,2,2,2,2,2,2,3,2,3
45,3,3,1,1,2,2,1,1,2,1,1,2,3,2,3,3,2,2,1,1,2,3,3,2,3,1,2,2,1,2,1,2,1,1,3
46,0,0,3,2,2,2,1,2,3,2,2,3,3,2,1,3,2,1,2,2,2,2,2,2,1,2,3,1,1,1,2,0,1,2,0
47,0,2,1,2,1,1,3,2,1,1,2,3,1,3,1,2,2,2,3,1,2,2,2,1,2,3,3,2,2,2,2,3,2,2,3
48,0,0,0,0,0,2,3,2,2,2,1,2,2,2,3,2,2,2,3,1,2,1,2,2,2,2,2,1,1,3,3,2,3,3,1
49,0,0,2,1,3,3,2,3,2,2,2,2,1,2,1,3,1,2,1,3,2,1,2,3,1,1,2,2,2,2,1,0,1,1,2
50,1,2,3,1,3,2,0,2,2,1,1,1,1,1,1,1,2,3,2,1,1,1,1,2,2,1,3,3,2,2,3,2,2,2,1
51,0,2,2,2,3,2,2,1,2,3,2,2,3,2,0,2,3,2,1,2,1,1,2,1,3,2,2,3,1,2,2,2,2,1,2
52,2,1,2,2,3,2,2,2,2,2,3,2,3,2,3,2,2,2,2,3,1,3,3,1,1,2,2,1,0,1,2,2,1,3,2
53,1,1,3,2,2,2,2,2,1,3,3,2,1,2,2,1,3,2,1,1,1,3,2,1,2,1,1,1,0,2,2,3,2,2,1
54,0,0,0,2,3,1,2,2,1,2,2,2,2,1,1,2,2,1,0,0,2,2,2,1,2,2,2,1,2,1,1,1,1,2,2
55,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,2,3,2,2,2,3,3,2,2,1,2,3,2,2,1,0
56,0,0,0,0,2,2,2,3,1,2,2,2,2,2,1,3,3,2,1,1,2,2,2,2,1,2,1,3,1,2,3,2,1,2,1
57,1,1,3,2,2,2,2,1,2,1,1,2,3,2,2,1,3,1,2,2,2,2,2,2,1,2,2,1,2,2,3,2,1,2,3
58,0,1,2,1,0,0,2,2,2,3,1,1,2,2,1,1,2,2,1,2,2,2,2,3,2,3,3,2,2,2,2,1,1,2,1
59,1,2,2,1,2,2,2,2,1,3,2,2,2,2,3,2,2,2,2,1,2,1,2,2,0,0,0,1,1,2,2,1,2,3,3
60,0,0,0,0,2,3,3,2,2,1,2,2,2,2,1,1,2,3,1,3,3,1,2,3,2,3,2,2,1,3,3,2,2,2,2
61,1,1,3,2,1,2,3,2,2,2,3,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2
62,0,0,0,0,2,3,3,1,3,1,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,2,3,3,1,1,2,2,3,0,2
63,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,3,2,2,3,2,1,1,1,2,1
64,0,2,0,3,3,3,2,2,2,1,3,2,2,1,1,1,1,3,1,2,2,1,2,2,2,3,2,2,2,2,2,3,2,3,3
65,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,3,2,2,1,1,3,2,0,0,0,0,0,0,0,0,0,2,2,1,2
66,1,2,2,2,3,2,1,1,1,2,2,2,3,2,2,2,1,2,2,2,2,3,2,3,2,2,1,2,3,2,2,1,1,3,2
67,2,2,2,2,1,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,2,1,1,1,2,2,3,1,2,1,2,1,1,2
68,2,3,3,3,3,2,2,3,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,3,0,2,2,3,2,3,3,2,3,3,2
69,0,0,0,0,0,0,2,3,3,2,2,2,1,2,2,3,2,3,3,3,3,1,2,2,2,2,1,2,2,1,1,3,2,2,1
70,1,2,3,2,2,2,3,2,2,2,2,1,2,3,3,2,1,2,2,1,2,2,2,2,3,3,1,2,3,1,0,2,2,1,2
71,1,3,2,3,3,3,2,1,2,1,2,1,2,2,3,2,2,2,2,1,1,3,2,2,2,0,1,1,3,1,2,3,1,2,2
72,1,2,3,2,2,3,3,1,1,2,3,3,2,3,2,1,2,3,2,2,2,1,3,2,2,3,1,2,0,2,2,0,2,1,1
73,0,1,1,3,2,1,3,2,2,3,1,2,1,3,1,1,1,1,1,2,3,2,2,2,2,1,2,1,2,2,0,0,0,0,3
74,0,0,0,0,0,0,2,1,2,3,3,3,2,1,2,3,2,1,1,2,2,3,2,3,1,2,1,2,2,2,3,2,1,2,3
75,0,2,2,2,2,2,1,2,3,2,0,3,3,2,2,2,1,2,3,3,2,2,1,3,2,3,3,2,2,2,2,2,1,2,2
76,1,1,2,2,3,2,2,3,2,1,2,2,1,2,2,1,2,2,3,2,1,2,0,2,1,3,3,2,3,2,2,1,1,2,2
77,0,2,1,1,3,3,3,2,2,1,1,2,3,3,3,2,2,1,1,1,2,2,1,2,2,0,3,2,2,2,2,2,0,2,2
78,1,1,2,2,1,2,2,1,1,2,2,1,1,2,1,0,2,1,2,2,1,3,1,2,1,2,1,2,2,2,1,0,0,2,2
79,3,3,3,3,3,3,2,1,1,1,2,3,2,2,1,3,2,3,0,0,0,0,3,2,3,3,1,2,2,1,1,1,2,2,3
80,1,2,1,1,3,2,3,3,3,2,1,2,2,2,1,2,2,1,1,2,2,2,2,3,2,3,2,2,0,0,0,0,0,0,2
81,1,2,2,2,2,1,1,2,3,1,3,2,2,3,1,3,2,1,2,3,2,2,2,2,2,1,1,3,1,0,3,0,2,1,2
82,1,2,2,2,0,3,3,1,3,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,1,3,1,0,2,2,1,3,3,3
83,0,2,1,2,2,1,2,1,2,1,2,1,3,2,1,2,1,2,2,3,3,2,2,3,2,2,3,2,3,3,2,1,3,3,2
84,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,3,2,2,2,2,0,0,0,0,2,3,2,2,3,2,2,2,2,3
85,1,2,2,3,3,2,2,3,0,0,0,0,0,0,0,2,3,3,2,3,2,2,3,2,3,3,1,1,2,2,3,2,2,2,3
86,1,3,3,2,2,3,3,2,1,1,1,2,3,3,2,1,2,2,2,2,2,1,3,2,1,1,3,3,3,1,3,2,1,3,3
87,2,3,2,1,2,2,2,2,2,1,3,2,2,2,2,1,2,2,0,0,0,0,0,1,2,2,2,0,0,2,2,3,3,1,1
88,2,2,3,1,1,2,2,3,2,2,2,2,1,2,3,3,3,2,2,3,2,3,1,2,2,2,2,2,1,3,1,3,2,1,0
89,0,2,2,2,2,2,1,2,3,2,1,1,3,3,2,2,1,1,1,2,1,3,3,1,2,2,2,1,1,1,3,2,2,2,0
90,2,2,3,2,2,2,2,2,2,2,2,2,1,2,1,3,1,3,2,2,3,3,2,1,3,0,0,3,2,0,2,1,2,1,2
91,1,1,2,1,2,2,3,3,2,2,1,1,2,3,2,3,2,3,2,2,1,2,2,2,1,1,2,2,1,1,1,2,2,3,2
92,1,2,1,1,1,2,2,3,3,2,2,1,2,2,1,2,1,1,2,3,3,1,2,1,2,3,1,2,3,2,3,2,2,3,2
93,0,2,3,1,0,0,2,3,3,2,2,2,3,2,3,2,2,1,2,2,2,2,1,2,2,2,1,1,1,3,1,3,0,0,0
94,1,2,1,1,2,2,1,2,2,2,3,2,2,2,2,2,1,3,2,1,1,2,2,1,1,2,1,2,1,2,3,2,3,3,3
95,0,0,0,0,0,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,1,3,3,2,3,3,2,2,3,3,2,1,2,1,3
96,0,0,3,2,2,2,1,2,1,1,1,2,3,2,2,2,1,3,3,2,3,2,1,1,2,3,2,2,2,1,0,2,2,2,2
97,0,0,1,3,3,2,2,2,3,3,2,1,2,2,2,1,2,1,1,1,1,2,3,2,1,1,2,2,2,3,2,2,2,1,2
98,1,2,1,3,2,1,3,3,3,2,1,2,2,3,2,2,2,1,2,2,2,3,2,2,1,3,3,1,2,1,2,2,1,3,2
99,0,0,0,1,1,2,2,3,3,3,2,2,2,2,1,2,2,3,3,2,2,2,2,1,3,2,1,2,3,3,2,2,1,1,2
100,1,2,2,1,2,2,3,0,3,3,2,3,1,2,2,2,2,3,3,3,2,1,2,0,1,3,2,3,2,1,1,1,2,2,2
101,0,0,0,0,2,2,2,3,2,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,2,2,2,3,3
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,3,3,2,2,2,3,2,1,3,3,3,2,1,1
103,0,0,2,2,2,2,1,3,3,3,3,2,2,2,3,1,0,3,2,3,2,2,3,2,2,0,2,2,2,2,2,1,1,1,2
104,0,0,2,2,3,3,3,2,1,2,3,2,3,3,2,1,2,2,2,2,2,1,1,3,2,2,3,1,0,2,2,1,2,2,2
105,0,1,2,2,2,3,1,3,2,2,2,2,2,2,1,3,2,2,2,2,2,2,3,1,0,0,1,2,1,1,2,2,2,2,1
106,1,2,2,2,3,3,1,3,2,2,2,1,2,2,1,1,0,1,3,3,3,1,2,1,3,2,2,2,2,3,2,3,1,2,1
107,2,2,2,1,1,2,2,2,2,3,2,1,0,3,3,2,3,3,3,3,0,3,1,2,2,2,3,2,1,2,1,2,1,1,1
108,0,0,2,2,2,2,2,2,2,1,3,2,3,2,2,1,2,2,0,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,2,2,3,3,3,2,2,2,3,2,2,3,2,2,3,2
110,0,0,1,2,3,2,3,2,2,2,2,2,2,3,3,1,3,2,2,2,3,3,1,2,1,1,1,3,2,2,1,3,0,3,2
111,0,1,1,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,3,1,3,2,2,2,1,1,1
112,1,2,2,2,2,1,3,2,2,2,2,2,3,2,1,2,2,0,0,2,2,2,3,2,2,2,3,2,3,3,2,0,1,2,3
113,0,0,3,2,2,2,2,2,2,3,2,2,1,1,2,2,3,2,1,3,1,3,2,2,1,2,3,3,2,2,2,2,2,2,2
114,2,2,2,3,2,2,3,2,3,2,2,2,1,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,1,3
115,2,1,2,2,3,2,2,3,2,2,2,2,2,2,2,3,0,1,1,2,2,1,1,3,2,2,2,3,2,2,2,2,2,2,2
116,0,0,0,0,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1
117,0,2,2,2,2,1,2,3,2,3,1,2,2,2,3,1,2,2,1,1,2,1,2,2,2,0,1,2,2,2,2,1,0,2,2
118,1,2,2,2,2,0,2,2,2,3,3,2,2,2,2,1,1,2,1,3,3,3,2,2,1,2,2,2,1,3,1,0,2,2,2
119,0,0,0,0,2,3,3,2,3,2,1,2,2,2,3,3,1,2,2,1,2,1,2,1,3,2,3,3,2,2,3,1,2,1,2
120,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,3,1,2,0,1,2,2,2,3,2,2,0,2,1,3,2,2
121,1,2,2,2,1,3,1,2,3,1,2,2,1,3,3,1,3,2,2,2,3,3,1,2,2,2,2,1,3,2,1,3,2,2,2
122,1,1,2,2,2,2,2,2,2,0,1,2,2,1,2,1,2,1,2,2,2,2,2,2,1,1,2,0,2,1,2,1,1,2,2
123,1,2,2,2,2,2,1,3,2,1,2,3,1,3,2,1,1,3,0,2,1,2,3,3,3,1,3,2,2,2,3,2,2,2,2
124,1,2,1,3,3,3,2,2,2,3,2,3,1,3,2,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,3,2,3
125,2,2,3,1,1,2,2,2,2,2,2,2,2,1,2,3,1,2,2,2,3,3,3,1,2,2,2,0,2,2,2,2,2,0,2
126,1,2,2,2,2,1,2,2,3,3,2,1,1,2,1,3,1,2,2,2,2,2,3,2,2,2,2,2,3,1,1,2,2,0,0
127,1,2,2,3,3,2,2,1,1,1,2,2,2,0,2,2,2,1,1,0,2,3,3,1,3,3,2,2,1,1,2,2,1,1,2
128,2,2,2,3,1,3,1,2,2,2,1,2,2,1,2,2,2,2,1,3,1,1,1,3,2,3,2,2,1,1,3,2,2,2,1
129,1,2,2,1,1,2,2,3,2,3,1,3,2,2,3,2,1,2,2,2,2,0,2,1,2,1,1,2,1,2,0,2,0,0,0
130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,2,2,1,0,2,2,2,1,1,2,2,1,0,2,1,1,2
131,1,2,1,2,2,2,3,3,2,1,1,1,2,2,1,1,1,3,2,1,2,1,3,2,2,2,2,2,2,2,2,3,2,1,2
132,1,2,3,2,3,3,2,2,2,1,3,1,3,1,3,1,1,2,1,2,1,2,1,1,1,0,2,1,2,1,0,1,1,2,2
133,1,0,1,1,2,2,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,0
134,0,0,0,0,2,2,3,2,2,2,3,2,3,2,2,2,3,3,2,0,0,0,0,0,2,3,2,2,2,2,2,2,3,2,2
135,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,2,2,2,2,2,1,2,3,2,2,1,2
136,0,0,0,0,0,0,0,0,2,3,2,1,1,1,3,2,3,2,1,2,2,1,2,2,2,1,0,0,0,2,2,1,2,3,1
137,0,0,2,3,3,1,1,2,2,2,2,2,2,1,0,1,3,3,3,2,2,2,2,2,2,2,2,3,2,2,1,1,2,3,2
138,0,2,1,3,3,2,2,2,2,1,2,1,3,0,2,3,3,1,3,1,1,0,0,0,0,2,2,3,3,2,2,1,0,1,2
139,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,1,1,3,2,2,2,2,2,1,2,3,3,2,2,2,2,3,3
140,2,2,2,2,3,3,2,2,3,1,2,3,2,2,2,3,2,2,1,3,2,2,2,3,1,3,1,3,2,1,3,3,2,2,1
141,2,2,1,2,1,2,1,3,2,1,3,1,1,1,3,3,1,2,3,2,3,1,3,3,2,2,1,2,3,3,2,2,3,1,2
142,2,3,3,3,3,0,2,2,2,1,2,3,3,2,1,3,1,2,2,3,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1
143,0,0,2,2,2,1,2,3,2,3,1,2,2,1,2,2,2,2,1,3,1,1,2,0,2,1,2,2,3,1,3,2,2,2,1
144,2,2,2,3,2,2,3,2,1,2,0,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2
145,1,2,1,2,3,1,2,2,3,2,2,2,1,2,2,1,2,3,3,3,3,2,2,1,2,2,3,3,2,2,1,2,2,3,3
146,1,2,1,1,2,1,3,2,2,2,2,2,3,2,1,1,2,2,2,1,1,2,2,2,3,1,2,1,2,1,2,2,2,1,2
147,1,2,2,1,2,2,3,1,2,2,2,2,2,2,1,1,2,1,2,1,1,3,1,1,1,1,2,3,3,1,2,3,1,3,1
148,1,2,2,2,2,1,2,1,2,3,1,2,2,2,2,1,1,2,2,2,1,2,1,1,1,3,2,1,1,0,0,2,2,2,2
149,2,2,3,1,2,2,2,3,1,2,1,2,2,2,0,1,1,2,2,2,1,2,2,1,2,2,3,2,2,1,2,2,3,3,2
150,1,3,1,2,3,3,1,1,2,2,1,1,2,3,3,2,2,2,2,2,2,2,2,2,1,2,3,1,1,3,2,3,1,3,3
151,1,2,2,3,2,2,2,2,2,3,0,0,0,0,1,3,2,2,2,1,2,2,2,2,0,2,1,0,1,2,3,1,2,2,1
152,1,3,2,3,2,2,2,2,2,1,1,2,2,3,2,2,1,3,2,1,3,3,3,2,1,2,2,2,2,2,2,2,2,3,0
153,1,2,2,1,2,2,2,1,2,2,1,1,3,2,3,3,1,1,3,2,3,1,2,2,2,2,3,2,2,2,2,3,2,2,2
154,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,3,2,2,3,1,2,2,2,2,3,3,3,3,3,2,2,2
155,0,0,0,0,0,2,1,2,2,2,2,2,1,2,2,1,3,2,2,2,3,2,1,2,2,1,1,2,2,3,3,3,1,3,3
156,2,1,1,1,2,1,2,0,0,0,0,0,1,2,3,2,2,3,2,2,2,0,3,1,2,1,2,1,2,2,2,2,2,1,1
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,2,2,1,2,1,2,3,3,2,2,2,2,3
158,0,0,0,1,3,1,2,2,0,1,2,1,1,1,1,2,1,2,1,3,2,2,2,2,2,3,1,1,1,2,1,1,2,1,2
159,1,2,1,1,3,3,2,2,3,0,1,1,1,1,2,1,2,2,1,2,1,2,3,2,2,3,2,2,1,2,2,1,1,3,0
160,1,2,2,3,3,2,2,3,1,2,1,3,2,2,2,0,2,2,2,2,2,2,2,3,3,1,3,3,2,2,1,2,3,2,2
161,0,2,2,2,2,0,2,2,1,1,3,2,3,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,1,3,2,2
162,0,2,2,2,2,2,2,3,3,3,1,2,1,3,2,2,2,3,2,0,2,2,2,2,1,3,2,1,2,2,2,3,1,3,2
163,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,3,2,2,3,2,2,1,0,0,0,0,0,0,2,2,3,1,0,0,1
164,1,2,2,1,3,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,2,3,2,1,2,2,2,3,2,2,3,1,2,2,1
165,0,0,1,1,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,3,2,2,1,1,1,2,2,2,2,2
166,2,2,3,2,2,2,2,2,2,3,3,2,3,2,3,2,2,3,2,2,1,2,2,2,3,2,2,1,2,2,2,1,3,2,3
167,0,0,1,2,2,2,2,2,2,3,2,1,2,3,3,2,2,3,0,1,1,2,1,1,2,1,2,2,2,2,2,2,1,3,1
168,2,3,3,1,2,2,2,1,2,2,1,1,2,2,2,2,2,3,2,2,1,1,1,3,1,2,2,1,3,1,2,3,1,1,1
169,1,3,3,2,2,2,2,2,3,3,2,1,2,2,2,2,2,3,3,2,2,2,3,1,2,2,0,2,3,2,1,2,3,2,0
170,0,0,0,2,2,1,2,2,1,1,0,0,0,0,0,1,3,2,2,2,2,2,2,2,3,0,2,1,2,1,2,1,3,2,1
171,0,0,0,0,2,3,2,2,2,1,2,2,3,3,3,2,2,2,3,3,2,3,3,1,3,3,2,1,3,1,1,2,3,3,3
172,0,0,0,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,1,2,2,2,2,2,2
173,0,0,0,0,0,0,0,0,0,3,2,2,2,1,2,2,2,2,2,2,1,3,1,2,1,1,1,2,0,0,3,2,2,2,1
174,0,0,0,0,0,0,1,3,1,2,2,2,2,2,3,3,3,2,2,2,2,1,2,3,3,3,2,2,3,3,2,1,2,2,2
175,1,3,2,3,3,2,2,1,2,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,2,3,3,2,2
176,1,1,2,3,2,3,2,1,1,0,1,2,2,3,1,1,2,2,2,1,1,2,2,3,2,3,3,3,2,2,3,1,2,1,2
177,1,3,2,3,3,2,1,2,2,2,2,2,3,3,2,2,3,2,2,1,1,1,2,3,3,3,2,1,2,1,2,2,3,1,1
178,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,3,2,1,1,2,3,1,2,2,2,2,3,3,2,1,1,0,2,2
179,0,0,0,0,0,0,0,0,0,0,1,2,3,2,2,2,3,2,2,0,2,2,2,1,2,1,0,2,2,3,2,2,2,3,3
180,1,3,2,3,2,3,2,3,2,2,1,2,1,2,2,1,2,1,1,0,2,1,2,1,2,3,1,2,1,3,1,2,3,1,2
181,2,2,2,2,2,2,1,1,2,2,2,2,0,2,2,2,3,3,2,2,0,2,1,2,1,3,1,2,3,3,1,3,2,2,1
182,0,0,0,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,1,1,3,2,3,2,2,2,2,2,2,1,1,1,1
183,0,2,2,2,2,0,2,2,1,2,2,2,1,1,2,1,2,0,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1
184,2,2,3,3,2,1,1,2,1,2,1,2,2,3,3,0,2,2,1,3,2,1,2,2,2,1,3,2,1,3,2,1,3,2,1
185,1,2,2,2,2,2,2,1,0,0,0,0,0,0,0,2,3,2,3,2,2,2,2,2,3,0,0,0,0,3,1,2,1,3,1
186,1,3,2,3,2,2,3,2,0,3,2,2,1,2,3,2,2,2,1,2,3,1,2,1,1,2,2,2,3,2,2,2,2,2,3
187,1,2,3,2,2,3,2,3,3,2,1,3,3,2,2,3,1,2,1,1,1,1,2,0,3,1,2,1,2,3,3,2,2,1,3
188,0,0,2,3,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,2,1,1,1,1,2,2,2
189,0,0,0,0,0,3,3,2,2,2,1,3,2,2,1,3,1,2,2,2,1,2,3,2,3,1,3,2,3,3,0,0,0,2,3
190,2,2,2,2,2,1,3,3,3,3,1,3,2,2,1,2,3,2,1,3,3,3,3,3,3,2,2,1,2,2,2,2,3,1,2
191,0,1,1,3,2,2,2,2,1,2,3,1,3,2,2,2,3,2,1,2,2,2,2,1,2,3,2,2,1,2,1,1,2,2,2
