,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
33,0,0,3,3,1,1,2,1,3,3,2,1,3,3,2,3,1,1,2,2,3,3,0,1,2,2,1,2,3,2,3
34,3,2,1,2,2,2,3,2,2,1,3,1,2,2,1,2,2,2,3,0,0,0,0,0,0,0,1,3,2,2,0
35,2,2,2,2,1,1,3,2,1,2,2,2,3,2,2,1,2,0,0,0,0,0,0,0,0,2,2,3,2,0,2
36,3,2,2,2,1,2,0,3,1,2,2,1,2,2,2,2,0,2,2,3,2,2,1,2,2,1,2,3,1,2,3
37,2,2,2,2,2,2,3,3,2,1,2,2,2,1,2,2,1,2,0,0,2,2,3,2,2,3,3,3,2,2,2
38,2,2,2,1,2,2,1,2,1,2,3,2,0,3,2,2,0,2,2,3,1,1,2,3,3,3,2,3,1,2,1
39,3,3,1,2,2,0,2,2,1,2,1,1,2,3,3,2,2,2,1,1,2,2,2,3,2,2,3,1,2,2,2
40,3,1,2,2,2,3,2,3,2,3,3,3,3,3,0,2,2,0,2,2,3,3,3,3,3,2,2,1,2,3,2
41,2,2,2,3,1,2,3,2,0,0,0,0,0,0,3,1,1,2,2,2,1,3,2,2,2,2,3,3,3,1,2
42,2,2,2,2,2,1,1,2,1,2,1,1,1,3,1,1,2,0,2,1,2,2,2,2,3,2,2,2,2,1,2
43,1,3,3,3,3,2,3,3,1,2,3,2,2,2,2,2,1,0,3,3,3,3,2,2,2,1,2,2,2,1,1
44,1,2,2,3,3,3,2,2,2,3,2,2,2,2,2,3,1,2,2,2,2,2,3,2,3,2,1,2,3,2,2
45,2,2,3,1,3,2,2,1,1,0,2,2,2,3,0,0,0,0,0,0,0,0,0,1,2,2,1,1,2,2,3
46,2,2,1,2,2,3,2,2,2,3,1,0,2,1,1,2,3,2,1,2,2,3,2,0,3,3,0,0,2,0,2
47,2,2,3,3,2,0,2,1,1,1,3,2,2,2,2,2,1,2,2,2,1,2,2,2,3,2,1,2,2,3,3
48,3,1,3,2,2,2,2,2,2,2,2,3,3,2,2,1,2,3,2,3,3,2,2,2,2,1,2,2,2,3,2
49,2,2,2,3,2,2,1,2,3,2,3,1,2,2,1,2,2,2,2,2,3,2,2,1,2,2,2,1,3,0,2
50,2,2,1,3,3,2,3,3,2,2,2,2,2,2,2,1,2,3,2,1,1,3,2,2,2,2,2,3,1,2,0
51,1,1,2,2,2,2,2,1,3,2,1,2,1,2,2,1,3,3,2,1,1,1,2,0,3,2,2,2,2,0,1
52,0,2,2,3,2,3,3,1,3,2,2,2,1,2,1,3,3,2,3,2,2,2,1,2,2,2,2,1,1,2,3
53,2,1,1,2,1,2,2,2,3,2,2,2,2,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2
54,1,2,2,2,2,3,3,2,2,2,1,2,1,2,2,1,2,2,2,3,3,2,2,2,2,2,3,1,1,2,3
55,1,2,2,2,2,2,2,3,2,2,1,1,2,3,3,2,2,2,2,1,2,1,2,2,3,3,2,3,2,2,2
56,1,2,2,1,2,1,2,3,1,1,2,2,2,2,2,1,2,2,1,3,2,2,2,1,1,2,2,2,2,3,1
57,2,2,2,3,2,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,0,2,2,3,3
58,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,2,3,3,2,2,2,3,2,1,3,3,2,2
59,2,2,1,2,2,1,1,1,1,2,3,1,2,3,1,3,2,2,1,3,2,2,2,3,2,2,2,2,2,2,2
60,0,0,0,0,0,0,2,2,1,2,2,2,2,2,2,2,3,2,1,3,2,2,2,2,2,2,2,2,3,2,1
61,2,2,2,2,1,2,3,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1
62,2,1,3,0,3,3,2,1,1,0,2,1,2,2,1,2,1,3,2,1,2,2,3,2,1,2,1,1,2,3,2
63,3,3,2,2,2,1,2,2,2,1,3,2,2,0,2,3,2,2,3,2,1,2,2,2,3,2,2,1,0,2,2
64,2,1,2,3,3,3,2,1,2,2,2,1,3,2,1,1,1,3,3,2,1,2,2,2,2,1,2,1,2,2,2
65,2,1,1,2,3,2,2,2,2,2,2,2,2,2,3,2,0,0,0,1,3,1,1,1,2,2,3,2,2,1,1
66,0,2,2,2,2,3,2,2,3,3,1,3,1,3,2,2,1,1,2,1,0,2,2,2,3,3,2,2,3,3,2
67,0,0,3,3,2,3,2,2,0,0,1,2,1,3,3,1,1,3,2,2,1,1,2,2,2,1,1,1,2,1,1
68,2,1,3,3,2,2,1,1,3,2,2,2,2,1,2,2,2,2,2,2,3,3,2,1,2,2,1,0,1,2,2
69,2,3,2,2,1,2,3,3,3,2,3,2,3,2,0,3,2,0,0,0,0,0,0,0,0,0,0,2,2,2,1
70,0,2,2,2,2,3,3,2,2,2,2,3,2,1,1,3,3,3,2,2,2,3,3,2,1,3,1,2,2,3,2
71,2,1,1,3,1,3,2,2,3,1,2,2,1,2,0,2,2,2,2,2,2,1,1,3,3,1,2,1,2,1,2
72,1,2,2,1,2,1,1,2,3,2,3,3,3,2,2,2,2,3,2,2,2,3,2,3,3,2,2,2,3,1,1
73,3,3,1,3,2,2,3,3,0,2,1,1,1,2,2,1,2,3,1,2,2,2,3,3,3,1,2,2,1,3,1
74,2,3,1,3,2,2,2,1,2,2,1,3,2,2,2,2,1,1,1,1,2,1,2,1,1,3,3,2,3,0,2
75,2,2,1,2,2,2,2,3,2,2,2,3,1,2,2,2,2,1,2,2,2,2,2,2,1,2,3,3,2,1,3
76,0,0,0,0,2,2,1,2,1,2,2,2,3,3,2,2,2,1,2,2,3,3,3,2,2,2,2,2,2,2,1
77,0,0,0,0,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,3,1,1,2,3,2,1,3,1,2
78,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,0,1,1,2,1,2,2,2,1,1,2,1,3,1,2,2
79,2,1,2,3,2,2,1,1,2,1,1,3,2,2,2,2,2,1,0,1,3,1,2,2,3,2,1,3,3,2,3
80,1,2,2,2,3,1,2,1,3,2,3,1,3,1,2,1,2,2,0,1,2,2,1,2,2,3,1,2,2,3,2
81,2,2,1,2,1,2,2,2,1,2,0,3,2,1,2,2,3,3,1,1,1,2,2,1,2,2,1,1,3,2,2
82,2,1,1,3,2,2,1,1,3,1,1,2,1,3,2,1,2,2,3,2,3,2,2,2,1,0,2,2,2,1,2
83,3,1,2,2,2,2,2,2,2,1,2,1,2,1,0,1,3,1,2,2,1,0,0,0,0,2,2,3,3,1,3
84,2,1,1,1,3,2,2,2,2,3,3,1,2,1,2,3,3,2,1,2,2,0,2,1,1,2,2,2,2,2,1
85,2,3,2,2,1,2,2,2,2,3,3,3,2,2,1,1,3,2,2,1,3,2,2,3,2,1,0,3,2,2,1
86,3,3,1,2,2,1,2,2,2,2,2,2,2,2,2,3,3,2,3,2,1,2,2,2,2,2,1,2,3,3,1
87,0,0,2,3,3,3,2,2,3,2,3,2,2,2,3,3,2,2,0,0,0,0,0,0,0,0,2,3,3,1,2
88,2,2,3,1,2,2,2,2,2,2,3,1,2,2,1,2,2,2,3,3,2,3,1,1,3,2,2,2,2,1,3
89,3,3,1,3,2,1,1,2,3,2,2,2,0,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,0,2
90,2,1,2,1,1,2,3,3,1,2,3,2,3,2,2,0,2,2,2,2,3,3,3,1,1,1,3,2,2,3,3
91,2,2,1,2,2,1,1,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,3,2,2,1,2,1,1,2
92,2,2,2,2,2,3,2,2,2,1,1,2,2,0,3,2,3,1,2,2,2,2,2,2,2,1,2,1,3,3,2
93,2,3,2,2,2,3,2,2,2,2,1,2,1,0,2,2,2,2,1,3,1,3,3,2,3,2,2,2,3,3,1
94,2,2,2,1,1,1,1,3,2,2,1,2,3,2,2,2,3,2,1,2,2,2,3,2,3,2,2,3,1,2,2
95,0,0,0,0,2,2,3,3,2,2,2,2,2,3,3,3,2,3,3,2,3,2,2,3,2,1,2,2,2,3,2
96,3,2,2,2,2,2,2,0,0,0,0,0,0,0,2,1,1,2,3,2,3,2,1,1,1,2,1,2,1,1,2
97,0,0,0,0,2,2,3,2,2,2,3,2,2,3,0,0,2,3,2,3,3,2,2,2,2,2,2,2,2,3,1
98,3,3,2,2,2,3,0,2,2,1,2,1,3,1,3,2,1,1,1,1,0,3,3,2,1,2,2,2,3,2,3
99,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,3,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2
100,2,3,1,2,2,2,3,0,0,1,3,2,2,0,1,0,0,0,2,2,2,1,2,2,2,3,2,1,1,2,1
101,2,3,3,2,3,2,2,3,3,1,2,3,1,1,2,2,3,3,3,2,1,2,2,2,0,2,1,2,2,1,2
102,1,2,0,0,0,0,0,2,2,2,2,2,1,2,2,2,3,1,0,1,3,2,2,3,3,3,3,3,3,2,3
103,2,2,3,3,2,2,2,3,3,3,2,2,3,1,0,2,1,2,1,1,2,1,2,2,1,3,3,3,3,2,2
104,2,2,2,2,2,2,2,1,1,1,3,2,1,2,3,2,3,2,2,2,2,2,2,1,1,1,0,2,1,3,3
105,2,2,2,2,1,2,1,2,2,2,2,3,3,1,2,1,1,2,0,1,2,2,0,2,2,3,1,3,1,2,3
106,2,2,2,2,2,3,1,2,2,1,1,3,0,0,0,0,1,1,1,2,3,1,3,2,3,3,2,2,2,2,2
107,2,2,2,3,2,2,2,2,0,3,2,2,1,1,3,3,2,1,3,2,0,2,2,2,2,1,2,3,1,1,3
108,1,2,2,2,2,3,2,2,2,1,1,3,2,0,0,0,2,1,3,3,2,2,2,2,2,3,2,2,2,2,1
109,2,1,2,2,2,3,1,3,2,2,2,3,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1
110,0,0,0,2,0,2,2,2,1,3,2,2,2,3,2,3,1,1,3,2,2,2,2,1,1,1,1,2,1,3,2
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,2,2,2,2,3,3,2,2,3,3,2,3,2
112,2,1,2,1,2,2,2,0,2,3,2,2,2,1,2,1,1,3,2,1,1,1,2,2,2,2,0,2,3,2,0
113,2,3,2,2,2,2,2,3,1,2,1,2,1,2,1,2,2,1,2,2,2,2,3,3,3,2,1,2,1,2,2
114,3,2,2,1,2,2,2,1,3,1,3,2,2,2,3,2,2,2,3,1,1,2,2,2,1,0,2,1,2,3,1
115,1,1,2,2,2,2,1,2,2,2,1,2,2,2,3,2,1,2,1,0,1,1,3,2,1,1,2,2,1,1,2
116,2,2,2,2,2,2,1,3,2,3,2,3,2,1,0,2,1,2,3,2,3,3,1,3,3,0,2,1,2,1,2
117,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,0,1,1,1,1,1,2,2,1,2,2,2,3,2,3
118,1,2,3,2,1,2,3,2,2,2,2,2,3,2,2,1,2,2,2,0,2,2,1,2,1,2,2,1,3,0,2
119,0,0,0,0,0,0,2,2,2,2,2,3,1,3,2,3,1,2,2,3,2,2,2,2,2,3,2,1,2,2,2
120,2,2,3,2,2,2,2,1,2,1,1,2,2,3,1,1,2,2,2,1,3,3,2,1,1,2,2,1,3,2,2
121,1,2,1,0,1,2,1,2,2,1,3,2,2,1,2,2,2,2,3,2,1,3,2,1,2,2,2,2,2,2,2
122,2,2,2,3,2,1,1,2,2,2,3,3,3,2,1,2,1,2,3,1,2,3,2,1,1,1,1,1,2,1,1
123,2,3,2,1,2,3,1,2,0,1,2,1,2,2,2,2,3,2,2,3,3,2,2,2,2,2,1,2,3,2,2
124,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,1,2,2
125,0,0,0,0,0,0,0,2,1,2,2,1,2,2,2,2,2,2,0,1,2,2,1,2,2,2,2,1,1,2,0
126,1,2,3,2,1,2,2,2,2,1,3,3,3,2,0,3,3,2,2,2,3,3,1,2,3,2,3,1,2,3,3
127,2,2,2,1,2,2,1,1,0,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,2,1,2,2,3,2,2
128,1,2,1,2,2,2,2,2,1,3,3,2,3,2,2,1,2,3,2,2,2,2,2,2,1,2,1,2,1,2,1
129,2,0,3,3,3,2,2,2,1,2,3,1,2,3,2,2,2,2,2,3,3,2,2,1,1,2,1,1,2,2,3
130,1,1,2,1,2,3,1,3,2,3,1,3,3,2,2,1,1,2,2,1,0,2,2,2,3,2,2,0,2,2,3
131,3,3,1,2,2,2,3,2,3,2,2,2,1,2,2,3,2,1,1,2,1,2,2,2,1,1,1,2,3,1,2
132,2,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,2,2,1,2,2,2
133,1,2,2,2,1,2,1,1,3,3,2,2,2,2,1,2,3,1,3,2,2,2,2,2,3,2,2,1,2,0,2
134,2,2,2,3,2,3,2,2,2,2,1,2,3,3,1,2,3,1,2,2,3,2,1,2,2,3,3,2,2,2,2
135,2,2,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,2,2,1,2,2,2
136,1,2,2,2,3,2,2,2,3,1,2,2,1,2,2,3,2,2,2,2,1,2,1,2,2,2,2,3,0,1,3
137,0,3,2,3,2,3,1,1,2,2,3,2,3,2,3,2,2,2,2,1,2,2,1,1,2,1,1,3,1,1,2
138,2,3,1,2,2,2,2,2,2,3,1,1,1,1,2,2,2,3,2,2,2,2,2,2,1,3,0,2,3,3,3
139,2,3,3,1,2,2,2,2,2,2,1,1,2,2,1,3,2,2,1,1,1,2,1,3,2,1,1,1,1,2,2
140,2,2,2,3,3,1,1,2,3,2,2,1,1,2,2,2,2,1,3,2,2,2,2,1,2,1,1,3,2,3,2
141,0,0,2,2,2,1,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,1,2,1,1,2,1,2,1
142,2,1,2,2,2,1,2,1,2,2,1,2,1,2,2,1,3,2,1,2,2,1,3,3,2,2,3,3,3,2,2
143,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,3
144,2,2,1,2,2,0,2,2,1,2,2,2,2,0,2,1,2,3,2,1,2,3,2,2,2,2,3,2,2,2,2
145,1,2,2,2,2,1,2,3,2,3,1,2,3,2,2,3,3,3,2,3,3,0,2,1,2,3,1,2,2,2,2
146,1,1,2,3,2,1,2,0,2,1,2,2,3,1,0,0,0,2,3,2,1,3,2,2,1,0,3,2,2,2,2
147,2,2,2,1,1,2,2,2,2,2,2,0,2,2,2,2,2,3,2,2,2,2,2,3,3,1,2,0,3,1,3
148,1,2,2,1,2,1,2,2,1,2,2,0,2,2,2,1,2,1,2,2,2,1,1,2,1,1,1,2,1,2,3
149,2,2,2,3,1,2,1,2,2,1,1,3,2,2,3,3,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1
150,0,0,0,0,0,0,0,0,0,0,1,2,3,1,2,2,2,0,2,1,1,2,2,2,3,2,3,2,2,3,3
151,2,2,2,2,1,2,2,3,2,0,2,1,3,1,1,1,2,1,2,0,2,2,2,2,2,0,3,2,2,2,1
152,1,2,2,2,3,2,2,2,2,2,1,2,1,3,1,1,2,2,2,1,2,2,3,2,1,2,2,1,2,3,2
153,0,0,0,0,2,3,2,2,1,3,2,3,1,2,2,2,3,2,2,2,1,3,2,3,2,2,2,2,1,3,3
154,2,1,3,1,0,2,0,0,1,2,0,2,1,2,3,1,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2
155,2,3,1,2,2,2,2,1,1,3,2,1,2,1,3,3,1,3,2,2,2,1,2,2,1,3,2,2,1,2,3
156,2,2,1,2,1,2,3,1,2,2,3,3,2,2,1,1,2,1,2,2,3,2,2,2,1,2,1,3,1,2,1
157,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,1,1,2,1,2,0
158,2,2,2,2,3,2,0,1,0,0,1,2,2,2,3,2,3,3,1,2,1,2,3,2,1,3,1,2,1,3,2
159,3,2,2,1,2,2,2,0,3,2,2,1,2,2,2,1,2,1,3,1,2,2,2,0,1,1,2,0,0,0,1
160,0,2,3,1,3,2,3,3,3,3,3,2,3,2,1,3,1,2,3,1,3,2,2,3,2,1,3,3,2,2,1
161,2,2,2,2,0,3,1,3,1,2,2,2,3,2,3,1,1,2,2,2,3,1,1,1,2,1,3,3,3,2,3
162,1,1,3,1,2,3,1,2,3,2,2,2,3,3,1,3,2,3,2,0,1,2,1,1,2,2,2,3,2,1,2
163,3,3,2,2,1,2,3,1,2,1,2,0,2,2,2,2,1,1,2,1,2,1,3,2,2,2,2,1,2,2,2
164,2,0,2,2,1,1,2,2,2,2,2,2,3,2,3,2,2,1,1,1,2,2,2,1,1,3,0,0,0,0,0
165,2,2,2,2,2,2,2,2,0,1,2,1,2,1,2,1,0,2,2,3,2,1,2,2,2,2,1,1,2,0,1
166,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,3,1,1,2,3,1,2,2,2,1,3,2,2,2
167,1,1,1,2,1,2,2,2,2,1,1,3,3,1,2,3,0,2,2,2,3,3,3,1,2,2,2,3,1,1,0
168,0,0,0,2,2,2,2,2,3,1,2,3,1,1,2,2,1,2,2,3,2,1,1,2,2,2,2,2,1,1,1
169,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1,2,0,1,2,2,2,2,3,1,2,3,1,2,0,0
170,1,2,2,1,1,2,2,2,1,2,2,1,0,2,3,2,2,3,2,2,2,2,3,3,2,1,2,0,2,0,0
171,3,2,2,3,3,1,1,2,1,2,2,2,2,1,2,0,1,2,0,1,2,2,2,1,2,2,2,2,0,1,2
172,2,2,3,2,2,3,2,2,2,2,1,0,3,2,1,2,1,1,2,1,1,2,2,3,2,2,2,2,2,2,2
173,0,2,1,2,2,1,2,2,2,1,2,1,2,2,2,3,1,1,1,2,0,0,0,2,3,1,3,2,2,1,1
174,2,1,2,2,3,3,2,2,2,2,2,1,1,2,2,1,2,2,1,0,2,3,2,1,2,3,1,2,1,3,3
175,0,0,1,2,2,2,1,2,1,1,1,1,1,1,2,1,3,2,2,2,2,2,1,3,1,0,1,2,2,1,2
176,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,0,1,0,3,2,0,0,0,0,0,0,0
177,2,2,2,2,2,2,2,2,2,3,2,2,3,1,1,1,2,2,2,2,2,3,0,0,0,0,0,0,0,0,2
178,2,2,2,2,3,1,1,2,3,3,1,1,2,3,2,1,1,1,1,2,2,2,2,2,2,3,2,2,2,1,2
179,1,3,1,2,2,1,2,2,2,2,2,3,3,2,1,2,2,1,2,3,2,1,2,1,2,2,1,3,3,2,2
180,2,2,3,1,2,2,3,3,2,2,2,1,2,2,2,2,1,2,0,2,2,2,3,2,2,2,3,3,1,2,2
181,1,2,2,3,3,2,2,2,2,2,3,2,3,1,1,2,2,3,3,1,2,2,2,1,2,3,1,1,2,2,1
182,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,2
183,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,3,3,0,0,0,0,1,2,1,2
184,2,2,3,2,2,3,3,2,2,3,2,2,2,1,2,1,1,2,3,2,1,1,3,3,3,3,1,2,3,1,1
185,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,3,1,1,1,2,2,2,2,2,2,2,2,2,3,2
186,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,3,3,2,1,2,2,2,2,2,2,2,3,3,2,2
187,2,2,2,3,2,2,2,2,2,1,2,1,2,2,3,3,2,2,1,2,2,2,1,2,1,1,2,2,2,1,3
188,3,2,0,0,0,0,2,2,2,2,1,1,2,3,3,3,2,1,2,2,1,2,2,2,1,1,3,3,1,2,2
189,3,3,2,2,2,2,2,2,2,1,3,2,1,2,1,1,2,2,2,2,3,3,2,2,2,1,1,2,2,3,2
190,2,3,2,2,2,3,2,1,3,2,2,2,2,1,2,2,2,3,2,2,3,1,2,1,0,2,3,2,2,2,2
191,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,3,2,2,2,1,2,1,1,2,2,1,2
192,1,2,2,2,1,0,2,2,3,2,3,0,1,2,2,0,0,0,0,0,0,0,0,1,2,2,3,3,2,2,2
193,2,2,2,3,3,3,2,3,1,3,3,3,2,1,1,1,2,1,2,3,2,3,2,3,2,2,2,2,3,1,2
194,2,2,1,2,1,1,1,2,3,2,2,1,2,2,3,2,2,2,2,3,1,3,3,1,2,2,1,2,2,2,1
195,2,2,2,2,2,3,3,2,2,2,1,1,2,3,0,2,2,2,2,2,3,1,2,1,2,1,2,2,2,2,1
196,3,1,2,2,2,3,2,2,2,2,0,0,2,2,1,1,1,2,1,2,2,0,2,1,2,2,1,2,3,3,2
197,3,2,2,3,2,2,1,2,2,2,2,3,1,2,1,2,2,2,2,3,3,2,1,1,2,3,3,1,3,1,3
198,2,0,0,0,0,0,3,1,3,2,2,2,2,3,3,2,1,1,2,1,1,2,3,2,1,0,3,3,2,3,2
199,2,2,0,1,1,2,1,1,2,2,1,2,2,2,3,2,2,2,2,2,1,2,2,3,2,2,3,1,2,1,2
200,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,3,3,3,2,2,1,2
201,2,3,2,2,2,1,1,2,3,2,2,2,2,2,1,2,2,3,2,2,2,2,2,3,2,3,3,1,1,1,1
202,2,3,2,3,2,2,1,1,2,2,2,3,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,3,2,2,3
203,2,2,2,2,1,2,1,3,2,2,2,2,2,0,2,1,1,2,2,2,1,2,1,2,2,1,1,2,2,1,1
204,2,1,3,2,1,2,1,2,2,2,2,3,2,2,2,1,1,2,2,1,2,2,2,0,1,2,1,1,2,1,1
205,3,2,2,2,2,2,2,2,2,1,1,2,3,3,1,2,3,3,3,1,3,2,2,3,3,1,2,2,2,2,2
206,2,1,2,3,1,2,2,2,2,2,2,2,1,2,3,3,2,3,2,3,1,3,1,2,0,1,1,3,1,2,2
207,2,3,1,2,3,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,3,2,3,2,2,1,3,2
208,2,2,1,2,2,2,2,3,0,0,0,0,3,3,1,3,3,2,1,2,1,3,2,3,3,2,2,2,2,3,2
209,2,2,3,3,2,3,3,3,3,2,2,3,2,3,0,0,2,3,3,2,3,3,2,1,1,2,2,2,2,3,3
210,2,1,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2
211,2,2,3,3,3,1,1,2,2,2,3,1,3,2,1,2,1,3,2,1,3,1,1,1,2,0,2,2,0,3,3
212,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2,2,3,3,3,3,3,1,2,3,2,2,2,2,2,1,3,1,2,2,3,1,2,1,1,2,3,2,2,1,2
214,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,1,2,1,2,2,3,3,1,2,2
215,2,2,2,2,1,3,2,2,2,2,3,2,3,1,2,2,2,2,1,2,1,2,3,2,2,2,2,3,2,3,2
