# Base values and treatment multipliers for the network
# Format: payoff_a payoff_b treatment_multiplier

4.099787	4.523021	0.728597
1.694895	2.127585	1.404668
1.871065	3.369023	1.185939
2.112196	-0.544662	0.855331
1.343882	2.055751	0.769072
1.141269	1.543765	0.617126
4.896068	2.491378	0.752191
2.215274	4.560975	1.067971
3.900676	5.688739	0.521428
4.105373	3.521771	0.648122
0.867192	1.797021	0.441025
2.197956	3.607876	0.417605
2.743748	1.232368	1.190201
0.823074	3.972972	0.690162
2.772045	2.748148	1.008611
2.882926	5.395410	1.407409
2.710069	1.870020	1.074850
4.746742	2.788430	1.268187
2.694997	1.846342	0.697708
1.458145	1.808407	0.373701
1.305926	-0.611929	1.696717
2.243740	4.322819	1.667355
1.415688	7.285663	0.334489
3.786378	2.978131	0.109652
1.417810	1.300179	0.859766
2.514948	3.698094	1.187404
2.195613	3.569323	1.972149
5.455915	2.972674	1.443446
2.926466	2.621334	2.213275
2.395082	4.192752	0.913332
2.083262	3.793017	0.948201
1.343824	1.767798	2.222915
1.353087	1.831378	0.498679
2.112716	4.234909	1.397535
2.441432	1.458831	1.384367
0.998040	2.500803	1.904161
3.234401	3.902977	1.369480
0.809235	2.872352	0.253107
1.998128	2.610935	1.495273
1.335758	2.279937	1.521414
1.290821	2.234149	0.915292
3.903084	3.131238	0.421407
4.313752	3.631629	1.552421
3.604325	3.052896	1.822034
1.786622	0.413972	1.387588
3.515788	1.014726	0.909060
3.873761	3.900976	0.422449
1.550479	2.476692	2.576233
2.627308	1.893394	1.176430
2.940520	3.754404	0.775234
0.957039	2.012269	1.078435
2.599512	5.242436	0.633045
3.052285	0.202898	3.446547
2.108006	3.567208	1.778528
1.600040	2.336526	0.553997
1.653045	2.630427	1.967831
1.562997	3.791916	1.943772
1.539299	1.463841	1.249806
2.001308	4.774700	2.198234
3.217808	4.447964	1.032510
2.686251	1.863623	1.721428
1.759934	2.028005	1.829806
3.491560	3.354404	2.573736
0.732694	4.743184	1.196940
2.068049	3.153378	0.748803
5.316600	-0.062069	0.793162
3.140057	2.696909	1.580313
-0.024081	1.640967	1.099057
2.139931	4.014782	0.855900
2.890891	3.177746	2.399726
3.147562	3.587904	1.588389
3.797341	2.662855	1.898516
1.382554	3.143807	2.101631
5.700059	3.954321	0.601198
1.660657	4.352460	1.795463
2.489574	3.214304	2.128406
2.589180	3.218555	1.955536
3.666362	2.252432	0.946984
2.010660	1.419799	0.679838
1.274981	2.833964	0.560044
1.717286	1.907988	1.327037
5.227324	5.987215	0.747324
3.278907	4.638977	0.456444
2.222617	1.577711	1.455227
2.059664	3.600427	1.447810
4.358309	0.803596	1.375731
4.547247	2.748025	1.469942
0.849303	2.657475	0.564760
1.497549	1.527460	2.149041
1.471358	2.692217	1.765530
4.952987	3.111198	2.332375
3.403279	4.951461	0.735444
2.480768	1.338980	1.241318
1.233938	2.112548	0.729004
3.543936	4.122471	0.769960
3.453295	3.466654	2.215163
3.168446	2.018518	3.601184
2.559197	1.028550	3.835546
4.197126	3.846414	1.213693
2.740549	4.321167	1.281123
5.735577	6.294190	1.271761
2.151673	3.126277	1.208871
3.050956	4.994622	2.193401
3.791516	1.516645	1.898738
1.646620	4.412918	0.848218
3.021035	3.351009	2.148894
2.161320	2.327134	1.081365
3.639039	1.711047	0.797351
1.305248	5.180171	1.733244
2.425054	2.904805	0.905951
4.729328	1.511090	1.205871
3.150496	2.117273	0.992345
4.935942	0.966266	4.006931
2.850666	2.722521	1.404188
2.203964	3.925613	2.027954
2.251678	2.966013	1.138832
4.032283	3.949795	1.449808
1.319629	2.349904	2.884793
3.145220	3.952652	0.725354
2.209948	3.237424	1.570991
2.591587	3.397079	1.404160
1.343158	1.084968	1.419951
0.140763	3.126673	3.031284
1.595147	4.636726	1.592074
3.054116	1.581760	2.535300
3.535131	4.364998	2.917542
3.618724	1.691928	0.784041
3.427660	5.379361	1.025304
3.970857	1.405810	1.142199
2.837076	1.655991	1.720984
4.264124	3.589269	0.647714
5.068522	2.976355	1.267244
3.607871	1.964054	2.700642
1.953491	3.702982	0.779171
2.451980	1.666828	2.046841
2.194323	1.894856	0.774183
2.694799	2.057130	1.330864
1.715141	2.264221	1.721901
2.406096	4.065958	0.002479
4.698342	0.973090	0.960710
3.259751	4.527085	1.053490
4.602183	3.583612	2.832737
1.672346	2.200197	0.602377
4.190464	5.077248	1.055629
2.323411	3.723734	1.852039
3.090600	5.109174	1.342350
2.745280	1.545256	2.026727
1.923994	5.633537	1.304179
1.141379	3.060335	0.535777
6.127593	1.700257	1.161426
-0.457659	-0.051597	1.617031
1.605786	0.737065	1.646369
3.780884	3.321773	0.713983
0.292779	1.085579	0.524188
3.640140	3.231791	0.863470
3.833631	3.619011	1.304820
1.374427	4.058362	0.322782
3.851706	0.645935	0.578698
1.038022	4.937670	0.979151
1.472360	3.493825	0.815898
2.209349	2.683724	1.316509
2.275502	4.158225	1.472682
4.674587	2.617925	4.140094
1.944185	1.931211	1.098994
1.178435	2.165571	0.901592
0.633575	3.262617	0.933763
2.695998	4.206302	0.852917
1.179914	1.617366	2.599617
3.924701	1.629028	0.946496
4.896338	1.576103	0.728427
1.631401	4.813646	0.533570
4.542063	4.969844	1.810970
0.508696	3.640363	0.866986
2.354026	1.423272	0.633323
4.709620	2.735350	1.295575
3.038296	3.544807	2.664748
0.738810	1.251394	1.214286
3.183763	3.379682	-0.175980
3.674634	1.938095	1.183160
1.839993	3.601712	1.622433
3.169743	0.578726	0.869173
1.629787	3.338254	0.745580
2.470376	3.107830	0.750319
1.209648	2.842782	1.442265
3.681786	-0.558193	0.958169
2.117610	1.005635	2.570702
2.604545	0.995215	1.397487
2.787482	4.951964	0.910436
1.562595	1.998671	2.593789
2.123164	2.818682	1.046177
1.519049	2.543747	0.338551
1.903561	2.928200	1.165329
3.003452	4.393532	0.604880
1.015519	3.391810	1.555422
8.540473	4.853070	1.029160
1.933957	3.158284	1.640358
2.603064	3.551346	2.455918
2.175564	3.212424	0.893186
1.836094	4.314526	2.276359
2.982068	3.382267	0.960457
3.980217	3.733173	1.531847
3.444498	4.443797	0.330101
6.102509	1.533381	0.597595
2.311454	4.620886	0.667583
1.968812	2.564095	0.657565
3.995403	2.269864	2.169813
2.712621	1.625530	1.653881
2.362245	3.160829	1.175937
4.416505	2.231371	0.958055
1.749736	3.855533	2.490459
-1.107891	2.619182	1.889133
2.904881	2.760922	2.191230
4.010849	4.861537	0.973764
2.911642	1.137980	0.991299
2.904153	2.095450	3.522384
2.767215	2.556247	1.124271
2.636021	1.498022	1.699036
1.684565	1.913584	1.012822
5.750855	2.076410	1.056294
2.460136	3.468441	1.671075
3.632858	1.696797	1.559880
3.385085	3.425025	2.199198
0.214512	3.745721	1.148690
3.273380	2.838500	0.959825
4.438240	4.020561	0.311683
3.880736	4.243682	1.390857
3.157044	0.850941	1.666063
1.121940	3.350840	3.000691
5.084311	2.153792	1.215934
1.286237	3.315180	2.273044
0.947945	2.797323	0.871799
2.044894	2.730652	1.145248
6.598024	1.866009	2.395133
2.698750	1.425413	1.839700
5.144176	2.320414	1.852707
3.936139	0.061766	0.624551
2.576056	3.158553	1.435868
3.642676	1.858001	2.116251
3.505507	2.367077	1.296595
2.743133	4.106342	1.181329
1.470230	3.888702	2.258430
2.734903	2.166326	1.190620
1.904973	0.479005	0.721346
2.319734	2.167998	2.283456
3.343045	3.037998	0.795388
5.343981	3.606729	1.707817
5.555538	3.013660	1.103210
1.539529	3.326193	1.714420
4.406494	4.283852	0.170969
0.275709	3.666432	2.209125
3.221633	1.178074	1.257860
2.845355	0.974185	1.508816
3.765462	3.877055	1.044695
2.544664	1.949922	0.974884
2.437491	1.489085	0.910266
3.577352	-0.344459	1.751025
2.488710	2.614220	0.820189
4.997530	2.799812	2.849741
5.201096	3.656437	0.888257
4.914230	6.145710	1.458259
2.820017	3.220829	0.440852
3.945754	2.438122	1.668162
3.193137	2.920995	1.667872
2.719657	2.567913	1.180180
3.629757	1.157681	-0.165621
5.763497	2.985900	2.086074
1.999739	4.953663	0.721480
3.855442	2.629899	1.171586
2.185297	5.713479	0.922736
2.629714	2.329901	2.046422
3.738650	3.682955	2.089649
4.407269	3.760319	0.391743
5.461250	2.240747	1.002703
4.796119	3.242523	1.359210
3.809598	0.942875	1.308237
2.011826	2.945142	1.898174
4.514658	4.900737	1.693119
5.019236	1.689987	2.383834
2.111732	4.667836	0.863389
2.063358	3.518704	1.290306
2.768944	2.333611	0.923508
2.080028	-0.655709	0.332923
4.203844	1.737444	1.485342
1.079796	3.297330	0.849920
3.772497	0.803192	1.088300
3.403396	1.916153	0.924854
3.353824	3.694739	1.086164
2.412692	3.035848	1.260010
2.204180	3.316245	0.409826
3.716589	1.891338	0.996018
1.042168	3.508354	1.426291
2.604011	4.852564	1.338420
1.902556	2.010674	1.304922
1.526979	2.783091	0.385061
2.632446	1.956175	1.171294
4.361307	2.229423	1.001980
4.079146	1.940348	0.996536
1.899568	2.896395	1.798575
1.724100	3.107299	1.790593
4.373986	4.312049	0.461888
1.320097	3.201411	0.336917
2.338052	0.782182	0.562891
1.271213	2.974947	0.806988
1.047343	2.426580	0.983112
0.277558	2.876457	1.437084
0.346491	2.274506	0.581763
1.962261	3.777157	0.886266
2.147449	1.264099	1.306013
1.301064	1.063070	0.916766
2.606486	3.194824	0.603127
4.297172	1.999858	2.016761
0.665657	2.184001	0.720154
2.652152	1.602301	2.667547
2.048447	2.950923	0.570220
2.500622	4.359443	1.284087
5.358731	0.997191	1.250348
2.575472	2.623634	0.859513
2.763573	5.062869	0.970390
3.441487	5.239339	0.981685
3.199768	1.871496	0.375414
6.698933	2.653325	1.553704
2.158153	1.713337	0.634630
2.559468	3.504490	0.441234
2.089488	3.407933	1.261055
2.914072	4.279932	0.513920
2.140165	2.527669	2.392271
1.889238	1.672084	1.644522
1.629822	1.702933	0.194373
0.943605	5.029840	1.438201
3.035525	3.170673	0.638217
4.075003	3.217847	0.811218
1.610384	3.673391	0.861946
3.372262	1.658494	0.677875
3.302781	2.032750	1.497631
3.397148	2.594464	1.159289
1.866667	2.069726	0.211179
1.427832	1.019644	1.227386
-0.128697	1.734392	2.141332
5.533686	2.978261	0.870563
4.264223	2.618159	1.901859
2.124846	5.059849	1.407928
3.053339	1.853669	0.588411
3.942793	4.501062	2.414847
1.069340	3.557590	1.382598
1.453585	3.696755	2.508592
2.630698	3.129661	1.014185
2.182556	0.862077	0.500912
1.958568	4.115807	0.933048
4.393629	3.338748	1.288399
2.399106	3.035703	2.711542
3.239895	3.159304	1.286975
3.459700	3.256330	2.617547
2.443550	3.357337	0.995058
4.650320	0.672044	0.498784
2.161544	1.881175	1.205240
3.580803	2.830941	0.823453
2.959705	4.712768	2.515550
1.450889	2.366979	1.212563
5.213715	1.654725	1.404492
2.096842	1.079573	1.668170
4.139700	2.302504	1.618966
2.751160	3.175980	0.702997
1.756439	0.596000	0.911330
2.398589	3.260408	1.027500
2.339497	2.934020	1.115698
2.091350	2.354955	2.090700
2.967474	2.413645	0.725466
2.304677	2.789339	0.923779
2.965166	5.196350	1.292928
3.549378	3.789291	1.750862
2.272498	2.699944	0.572600
1.131048	2.157451	1.170791
3.223470	2.259423	0.617166
1.956028	0.802302	0.855369
1.163896	3.053452	1.141140
2.482073	4.295600	0.675496
2.141106	3.013985	0.985878
4.745662	2.447099	0.704814
1.767931	1.309052	1.299628
3.517228	0.955989	0.756234
2.404835	2.918579	1.571598
0.493447	2.262774	1.118339
2.782084	2.539995	1.102522
1.559042	1.906556	1.146911
3.216984	5.197653	2.122721
2.793438	0.614058	0.844708
3.858533	2.524340	1.392516
1.304577	1.699727	0.414048
1.642210	1.306983	1.031832
2.336931	4.328147	0.635092
1.430890	4.297347	0.596761
2.868928	3.466228	0.675720
2.078040	2.032627	1.073448
2.961038	3.021979	0.524682
-0.027657	7.261975	0.695343
0.647915	2.373205	0.492525
-0.174117	2.678509	1.492105
1.938536	1.988307	1.205758
2.974767	2.707426	1.410982
2.938419	1.515203	1.259942
2.725122	2.241983	0.913454
2.232627	3.989302	0.571629
1.895694	2.394834	0.845452
1.245755	4.314615	1.066671
3.128444	3.119980	0.493902
2.157340	2.874754	1.611758
3.821426	3.789127	2.867639
3.839929	2.158109	1.233140
2.883399	4.426409	1.190417
1.621240	1.813149	0.593564
2.942725	1.518070	0.739125
0.642593	3.674646	1.353105
4.123788	1.583977	1.828038
0.968013	2.659407	1.215851
4.018089	2.507114	0.464779
2.744165	3.389906	1.345916
2.573848	4.792885	1.216022
1.680109	3.452822	1.092853
2.895668	2.941205	0.318357
1.298989	1.232957	1.095272
0.906523	3.871506	0.915053
1.579597	3.563130	0.500858
2.735417	1.830171	0.543754
1.595111	2.634013	1.467974
2.477685	2.992032	1.688195
1.942495	1.983951	1.445514
2.509871	4.703903	1.217528
0.523321	2.041137	0.513224
2.990440	3.259783	0.619809
3.005019	2.981297	1.698826
0.866892	5.005791	1.151383
3.483836	2.970986	0.647840
1.558339	2.009432	0.689829
2.891992	2.248368	1.789530
2.624051	5.918598	1.235638
5.118460	1.595066	0.931500
2.476919	2.850677	1.426131
2.697943	2.924002	1.447045
5.367699	3.515114	0.431133
2.492398	5.211607	1.222978
2.866104	0.981276	0.553379
2.275553	4.483733	1.094648
3.172982	3.505175	2.027502
2.809088	3.719680	0.793927
0.997525	4.834107	0.511275
2.303836	1.520465	1.024551
5.027908	4.180086	2.143692
2.147476	0.619329	1.276165
1.849681	4.894963	1.561179
3.968138	1.150564	0.524411
3.183982	2.748170	1.504333
1.751298	2.312591	0.861768
3.706393	3.655964	2.699236
1.005337	2.867189	0.586581
2.507615	2.994613	0.671629
2.032319	2.354325	1.083197
1.911221	3.347668	1.243604
2.334673	3.654818	0.838183
1.615020	3.848994	0.435700
3.714445	2.991860	2.736992
3.212689	3.059643	1.051492
2.087692	3.676038	1.186563
0.131566	-0.199880	1.439027
2.277574	4.512191	0.214630
2.314947	3.895048	1.165088
1.318091	4.059407	0.844235
4.431694	2.164307	1.005244
3.488099	3.632858	0.771517
3.126025	4.952174	0.240358
3.000034	3.917331	0.426228
1.250651	3.880369	1.971390
4.010007	1.576499	1.363181
2.076977	4.588022	0.628298
2.847784	1.368327	2.187810
2.564911	3.120938	1.333311
1.431345	5.553684	0.464434
2.405460	5.015590	1.035540
1.226587	4.448082	0.628864
3.807858	3.251306	0.018442
1.902820	1.195728	0.507959
1.685142	2.948208	0.979310
1.566498	2.494157	0.557745
3.325526	2.777788	2.219919
3.839930	2.085872	1.632255
3.731705	2.082303	3.047540
2.733638	2.620633	0.572879
2.203825	3.300476	1.461991
2.069642	4.472797	1.195280
0.695600	4.264744	1.302404
2.234646	3.328081	1.424943
3.418250	3.205642	1.122926
1.671679	2.211769	2.145567
2.900560	1.154622	0.561008
2.365833	2.451269	1.016612
1.809302	0.861536	1.432781
3.172302	3.190591	0.519569
1.727719	2.802531	0.440319
1.307118	2.827892	1.145744
3.082315	3.076741	1.153587
3.071270	0.999573	0.840500
2.795176	0.929405	1.298273
2.831533	2.744027	0.714429
3.840606	1.825527	0.818435
3.180840	1.599128	0.749459
2.505888	0.461999	0.886565
3.611369	6.086698	0.626343
1.701778	3.147157	0.866505
3.128222	1.139694	1.666697
1.650893	2.026788	1.563940
6.249183	4.254963	1.716056
2.182917	3.934849	1.227359
2.872374	3.711645	0.775713
1.481134	4.648052	1.369206
1.632260	2.140834	0.712435
3.289250	3.414913	1.565026
2.423157	4.809024	0.861023
1.238945	4.344354	0.689722
2.089279	2.411589	0.346130
4.259827	2.148672	0.904739
3.423043	3.291376	1.105391
1.713982	2.539513	0.661636
2.966280	5.060544	1.656136
2.888167	1.082468	0.945032
3.035532	3.395330	0.682074
1.297517	3.415672	2.282200
3.887223	2.506719	0.827952
3.323333	2.962396	1.016264
3.162835	2.633416	1.886158
3.218697	4.097015	2.789598
3.511935	2.623456	1.293575
3.385080	3.463577	1.476527
1.570442	2.542209	0.561999
2.879170	0.512103	0.678230
3.743754	6.721424	0.844691
3.608348	3.195431	-0.308555
2.072599	1.889900	1.855334
3.927994	3.468307	2.854542
1.725418	5.064260	1.705112
1.016007	3.269398	0.521725
2.717324	3.007952	1.589514
2.014260	3.098960	0.971189
2.145252	4.545467	0.404525
4.422851	2.533748	1.989744
0.981538	3.381177	2.059142
2.949754	3.126255	1.575445
2.932953	4.657833	0.990233
3.232972	4.365267	1.393057
3.469307	3.301771	1.535265
1.454559	4.740548	0.451870
2.752842	2.237847	0.643278
1.272021	1.898641	0.850706
1.284024	3.802661	0.568336
3.426328	3.276005	1.325656
5.496989	3.410782	1.526055
4.247633	2.787529	2.680868
2.209637	2.851625	1.226374
2.984363	1.846422	1.346047
2.580727	2.108589	0.321122
3.930280	3.860469	0.814641
4.537454	2.090758	2.082904
2.274384	2.557501	3.456677
1.674542	3.645144	1.090724
2.583952	2.413763	1.011115
3.487605	0.650411	1.962100
2.942113	2.806369	0.273611
3.538432	4.267507	3.243731
0.136014	3.295264	0.605854
2.458192	0.170597	0.669003
2.627751	2.839604	0.982541
1.671982	1.849511	1.975473
2.207361	1.929143	1.312607
2.843636	3.481247	0.787425
2.554380	4.323310	1.798168
1.895660	2.652889	1.001909
4.506612	1.091322	1.635066
0.771242	4.535966	1.199549
4.035609	1.898500	3.577474
1.270326	2.956814	2.653345
2.786937	3.166233	0.342416
1.260553	3.114794	0.709765
1.831917	3.775733	2.062778
1.319551	3.091233	-0.256274
5.034226	1.621523	0.431907
2.545215	2.406138	1.454287
-0.542254	1.545368	0.535639
2.710693	3.347035	0.870864
3.800178	2.714250	1.103741
2.281241	2.156555	0.940234
2.262870	1.288412	1.543420
3.468903	1.834492	1.738644
1.308158	2.232651	1.530068
4.390775	3.170707	1.290435
3.067607	1.576764	1.395602
2.386804	4.201792	1.891637
3.797515	1.470436	0.803055
1.391596	5.036964	0.505973
3.136705	3.325349	1.292933
2.307347	2.727460	0.907879
2.903993	2.832248	0.698245
2.460479	2.318135	1.685921
2.825615	2.537903	0.490608
1.132253	4.770451	0.817691
3.588854	4.197055	1.279698
0.467717	1.260632	2.395537
4.013513	2.431267	2.478823
1.366541	4.363794	1.285383
2.356364	3.698551	1.544863
2.329565	1.716083	2.107827
2.423766	3.872153	3.454783
2.312478	4.166809	1.291015
3.800440	2.419577	2.282531
2.176807	2.514038	1.536815
3.027307	4.807116	0.736095
1.806364	2.719152	2.003093
2.833467	0.834975	0.091721
1.663788	2.180951	2.393743
3.164030	4.126741	3.099809
0.524622	4.520451	1.351657
3.200921	3.078387	1.205999
2.808021	4.140528	2.016455
3.928673	1.039361	0.332469
2.586403	2.694614	1.713878
2.009978	2.454590	1.357299
2.845462	1.444069	1.694088
3.070622	2.557054	2.113267
3.274647	2.707299	1.125375
1.898475	1.554537	0.850148
1.964210	2.038284	1.744491
2.834747	3.547107	1.895341
3.066655	2.422578	0.818445
2.886887	2.956296	2.183749
2.671431	2.193361	0.828195
3.236591	-0.079118	0.847461
0.411414	3.527224	1.738919
2.203473	3.417234	0.753411
1.971113	5.009093	1.226643
2.263481	3.539270	0.882630
1.952854	1.602868	1.205823
0.856793	3.942845	2.494492
2.795418	2.593693	0.996610
1.261384	5.638271	1.078612
2.505873	3.843467	0.783600
3.355818	1.692694	0.682411
3.392436	3.540922	0.475445
3.106026	2.933671	3.852606
4.504561	3.160206	3.514186
0.757541	1.211758	-0.107369
3.132849	2.164656	1.648560
1.351387	3.446525	1.314123
1.321056	2.425031	1.478337
5.008496	0.985858	1.979612
1.031736	0.889004	1.242881
2.369806	2.582715	0.900395
1.781212	4.003349	0.950075
3.140841	2.481182	0.768393
4.034150	1.683638	0.579769
5.030520	2.263741	2.382889
2.139145	3.111071	1.631244
2.186241	3.218284	1.054563
3.542137	2.806452	1.692868
2.082212	4.112115	0.320924
0.462567	3.769071	0.462776
0.783491	1.746552	1.743736
2.922359	0.486330	1.756431
3.593073	1.354385	1.373999
2.003302	1.484926	1.798315
1.056667	0.924468	1.967806
4.471187	2.781034	0.519890
1.790369	1.937876	1.596830
2.436661	2.545566	1.712781
1.246474	1.920922	1.031761
3.585716	1.580093	0.557514
0.620665	2.534454	0.544089
0.468284	1.590227	1.878089
1.148063	1.508174	0.661862
2.469530	3.308468	1.999544
1.594098	2.886741	0.345479
1.544279	4.177208	1.187054
0.922336	3.198289	2.261046
2.905189	5.803175	1.646739
0.710113	6.186913	1.079974
3.472353	5.192778	0.270385
4.296845	1.867752	2.186458
3.363624	2.201217	1.697549
2.311855	1.908453	0.949129
2.461462	4.076372	0.745048
4.370453	3.524230	1.689774
1.102407	0.906565	0.749502
3.851887	4.233207	2.621809
4.021768	2.919226	2.854113
5.028159	2.681524	1.922962
2.936667	3.977787	1.934243
2.306486	2.585286	1.069208
3.060258	5.717537	1.092299
2.173243	2.483112	0.718123
0.707948	2.934803	0.999409
2.879902	1.099668	1.133898
3.341066	3.994632	1.219423
2.047974	2.687383	0.680906
4.241278	2.993990	1.052844
1.311596	3.188999	1.234900
5.427874	2.759550	0.512238
2.530493	1.426575	3.378957
1.529413	2.600352	2.831884
2.724624	2.707563	0.444550
2.232143	2.851419	1.411983
1.542172	2.677439	1.344071
5.476148	1.903978	1.708283
1.499069	5.502149	1.359106
2.888163	2.072594	1.893241
3.043501	3.307329	0.468207
1.829814	2.451048	1.893610
2.108561	5.025720	1.629468
4.745267	0.357055	1.066570
4.302909	2.654020	1.121337
4.534600	3.216051	1.323367
4.078274	2.405837	0.408345
7.944517	2.674021	1.870619
1.728669	1.918691	1.082468
2.401059	3.599012	1.289400
3.404024	3.909899	2.939773
4.865616	2.271762	2.456089
3.384174	3.281297	0.943658
2.320674	3.335040	2.000785
3.180031	3.253398	2.618887
4.168131	4.688514	1.104132
2.880915	2.270721	0.924042
1.623653	3.135781	1.160365
2.068533	3.969977	0.459784
5.568777	1.764354	1.672182
1.514153	2.475841	0.596913
1.600068	3.280283	0.689943
1.863827	1.492222	1.694029
3.225885	2.575282	1.184228
5.922516	3.430808	1.599962
4.057386	2.125444	1.846200
1.658793	5.665045	0.775422
1.791084	1.861021	1.224352
1.351629	4.415751	1.729428
2.125303	2.903392	1.291213
2.806537	1.776590	0.878784
2.103697	4.014821	0.758526
1.291557	4.570802	0.699885
4.217441	3.350850	1.895006
5.749436	1.128587	2.185072
