user_id,completion_percentage,gender,AGE
114134,64,1.0,21.0
114283,66,0.0,24.0
114378,76,0.0,0.0
114382,57,1.0,0.0
114179,47,1.0,22.0
114516,59,1.0,22.0
114522,36,1.0,19.0
114560,34,1.0,0.0
114567,12,1.0,20.0
115329,64,0.0,20.0
115736,16,0.0,0.0
116362,57,1.0,25.0
116501,69,0.0,21.0
117019,47,1.0,23.0
117014,66,1.0,27.0
117256,81,0.0,16.0
117257,74,0.0,18.0
117259,60,1.0,0.0
117439,67,0.0,0.0
117251,67,1.0,14.0
117252,72,0.0,17.0
117442,38,1.0,21.0
117254,79,0.0,18.0
117445,67,0.0,18.0
117373,69,0.0,17.0
117701,40,1.0,23.0
118145,16,0.0,19.0
120003,48,0.0,23.0
120314,12,0.0,11.0
120487,14,0.0,13.0
120958,53,0.0,31.0
121178,71,0.0,18.0
121504,47,0.0,0.0
121786,12,1.0,21.0
122019,69,1.0,20.0
122554,59,1.0,22.0
122796,34,1.0,35.0
123672,26,0.0,19.0
124529,52,1.0,16.0
125036,12,0.0,22.0
126268,66,0.0,28.0
126454,12,1.0,24.0
126786,69,0.0,0.0
127028,59,0.0,0.0
127511,67,1.0,22.0
128373,72,0.0,0.0
128868,52,1.0,17.0
128781,64,0.0,0.0
128857,12,1.0,20.0
129033,67,1.0,24.0
129330,12,0.0,24.0
129757,64,0.0,21.0
129758,71,0.0,18.0
129629,40,0.0,20.0
130152,78,0.0,0.0
131431,74,0.0,23.0
131952,24,0.0,21.0
132084,17,0.0,17.0
132263,12,0.0,0.0
132679,66,0.0,17.0
132621,47,0.0,16.0
133129,67,1.0,18.0
133695,72,0.0,0.0
134205,14,1.0,13.0
134708,55,1.0,0.0
135136,69,0.0,18.0
135496,71,1.0,26.0
135415,88,1.0,0.0
135637,72,0.0,16.0
135682,72,0.0,17.0
136394,17,0.0,0.0
137646,60,1.0,20.0
137935,66,1.0,21.0
138064,83,0.0,18.0
138426,74,1.0,0.0
138814,66,0.0,18.0
139446,62,0.0,37.0
139587,81,0.0,0.0
142486,48,1.0,0.0
142403,66,1.0,0.0
142546,60,1.0,13.0
143081,67,0.0,0.0
144175,79,0.0,13.0
144606,62,1.0,0.0
144887,74,1.0,0.0
144923,14,1.0,0.0
145513,59,1.0,0.0
145745,79,0.0,16.0
146452,67,1.0,0.0
146693,41,1.0,0.0
146649,16,0.0,0.0
146782,90,1.0,16.0
146817,86,0.0,0.0
146988,43,0.0,0.0
146990,41,1.0,19.0
147399,40,0.0,25.0
147597,33,0.0,23.0
147783,72,1.0,12.0
147887,78,0.0,15.0
148802,71,0.0,0.0
149578,67,0.0,30.0
151155,55,0.0,21.0
151183,69,1.0,15.0
151288,74,0.0,0.0
151876,72,0.0,17.0
151906,59,0.0,18.0
153076,47,0.0,17.0
153077,12,1.0,0.0
153093,52,0.0,18.0
153123,12,1.0,22.0
153111,26,1.0,0.0
153125,69,0.0,25.0
153116,76,0.0,0.0
153127,67,1.0,25.0
153128,57,0.0,22.0
153129,57,1.0,22.0
153079,69,0.0,0.0
153226,71,0.0,22.0
153227,64,1.0,21.0
153082,12,0.0,0.0
153229,34,0.0,0.0
153074,64,0.0,14.0
153075,12,0.0,0.0
153231,69,1.0,18.0
153232,17,0.0,22.0
153083,71,0.0,0.0
153236,12,0.0,22.0
153084,84,0.0,17.0
153086,36,0.0,16.0
153087,71,0.0,0.0
153224,60,0.0,25.0
153647,59,0.0,0.0
153636,29,0.0,0.0
153724,64,0.0,21.0
153725,66,0.0,0.0
153638,71,1.0,26.0
153630,40,0.0,22.0
153726,59,0.0,23.0
153730,71,0.0,21.0
153640,69,1.0,29.0
153641,16,0.0,0.0
153645,66,0.0,0.0
154992,12,0.0,13.0
155255,64,0.0,24.0
155497,81,1.0,0.0
155530,74,0.0,16.0
155789,12,0.0,0.0
156367,59,0.0,0.0
156693,71,1.0,21.0
158005,67,0.0,25.0
158638,48,1.0,0.0
159525,19,0.0,0.0
160185,72,0.0,15.0
161104,74,0.0,0.0
161281,90,1.0,17.0
161229,81,1.0,16.0
161664,86,1.0,14.0
161653,48,1.0,0.0
161826,78,1.0,11.0
162868,34,1.0,28.0
162938,64,1.0,26.0
162906,38,0.0,0.0
163885,66,0.0,18.0
164174,12,0.0,23.0
164423,60,0.0,0.0
164477,14,0.0,0.0
164954,45,1.0,0.0
165919,69,1.0,21.0
165906,59,1.0,16.0
166062,16,1.0,20.0
166894,69,0.0,18.0
167064,12,0.0,0.0
167432,86,0.0,16.0
167617,33,0.0,0.0
167794,12,0.0,23.0
167800,72,0.0,15.0
168811,71,0.0,22.0
168814,64,1.0,23.0
168886,57,1.0,22.0
168809,48,1.0,23.0
169142,57,0.0,0.0
169145,12,0.0,23.0
169473,67,1.0,24.0
170765,79,1.0,0.0
171634,76,0.0,13.0
171640,62,1.0,23.0
171629,78,0.0,16.0
172068,71,1.0,43.0
172144,72,0.0,19.0
172291,69,0.0,18.0
172315,72,1.0,18.0
172545,12,0.0,0.0
172793,43,0.0,23.0
173313,57,1.0,11.0
173336,12,0.0,20.0
173499,59,1.0,0.0
174075,66,0.0,18.0
174487,60,1.0,19.0
175065,72,1.0,25.0
175636,57,1.0,24.0
175768,59,1.0,24.0
176177,71,0.0,22.0
176211,67,0.0,0.0
176773,81,1.0,19.0
177319,43,0.0,24.0
177355,60,0.0,23.0
177282,59,0.0,0.0
178119,66,0.0,18.0
178208,66,1.0,20.0
178228,60,1.0,22.0
178708,66,1.0,17.0
178832,66,0.0,0.0
179196,60,1.0,23.0
179530,74,0.0,18.0
179637,55,1.0,0.0
180054,53,1.0,29.0
180270,69,1.0,23.0
180504,59,1.0,17.0
180505,64,1.0,17.0
180506,67,1.0,16.0
180507,12,1.0,16.0
180508,48,0.0,16.0
180766,67,0.0,0.0
181320,41,1.0,34.0
181228,40,0.0,21.0
182217,31,1.0,17.0
183139,12,0.0,18.0
183189,12,1.0,0.0
183165,12,0.0,19.0
183830,64,0.0,0.0
183922,14,1.0,0.0
183915,76,1.0,19.0
184187,66,0.0,13.0
184266,81,0.0,16.0
184380,12,0.0,0.0
184561,71,0.0,17.0
184611,69,1.0,25.0
184638,69,1.0,24.0
184863,57,0.0,0.0
184838,22,0.0,21.0
184839,34,0.0,0.0
185032,34,1.0,27.0
185033,64,0.0,23.0
185034,12,1.0,33.0
185037,12,1.0,0.0
185164,69,0.0,22.0
185247,64,1.0,17.0
185493,67,1.0,0.0
185729,66,1.0,0.0
186231,67,1.0,13.0
186232,43,1.0,20.0
186832,67,0.0,0.0
187392,47,0.0,0.0
188018,12,0.0,19.0
188651,66,0.0,22.0
188983,52,0.0,20.0
189687,59,1.0,21.0
189964,69,0.0,0.0
191164,36,1.0,0.0
191165,12,0.0,0.0
191157,62,1.0,0.0
191814,74,0.0,20.0
192175,67,0.0,0.0
192176,55,0.0,16.0
192325,74,0.0,0.0
192418,69,0.0,0.0
192702,71,0.0,16.0
192866,55,0.0,19.0
192970,24,0.0,37.0
194194,64,1.0,17.0
194196,71,1.0,17.0
194390,66,0.0,21.0
194391,40,0.0,0.0
194506,55,1.0,21.0
194903,16,0.0,0.0
195137,62,0.0,34.0
195221,71,0.0,20.0
195393,59,0.0,0.0
195419,76,0.0,16.0
195433,71,0.0,0.0
196186,12,1.0,42.0
196063,12,0.0,20.0
196257,69,0.0,0.0
196184,64,1.0,43.0
196549,66,0.0,24.0
196984,66,0.0,18.0
197052,34,1.0,0.0
197341,67,1.0,23.0
197386,28,0.0,20.0
197406,71,1.0,16.0
197319,67,0.0,21.0
197471,64,0.0,23.0
197719,14,0.0,19.0
197759,12,0.0,21.0
197844,38,0.0,21.0
198031,66,0.0,20.0
198238,52,0.0,0.0
198483,60,1.0,19.0
198713,72,0.0,15.0
198931,67,0.0,0.0
199381,31,1.0,22.0
199477,36,0.0,21.0
199347,12,0.0,20.0
199986,57,1.0,0.0
199949,64,1.0,24.0
201919,71,1.0,0.0
202418,12,0.0,23.0
202512,45,1.0,23.0
202850,60,0.0,16.0
203295,12,0.0,0.0
204512,71,0.0,0.0
204980,12,0.0,19.0
205106,62,0.0,24.0
205064,64,0.0,21.0
205294,12,0.0,25.0
205743,53,1.0,17.0
205737,74,1.0,0.0
206237,38,0.0,23.0
206334,69,0.0,28.0
206525,67,0.0,18.0
206487,26,1.0,23.0
206527,34,1.0,18.0
206578,26,0.0,27.0
206829,79,1.0,22.0
206830,72,1.0,20.0
206714,76,1.0,21.0
207737,72,1.0,15.0
207740,64,0.0,0.0
207750,12,1.0,38.0
207734,12,0.0,0.0
207951,59,1.0,22.0
208021,17,1.0,0.0
208056,71,1.0,13.0
208370,59,1.0,18.0
208371,40,0.0,0.0
208837,59,1.0,0.0
209110,74,0.0,18.0
209169,57,1.0,23.0
209584,14,1.0,22.0
209562,36,0.0,26.0
209852,62,0.0,17.0
209724,31,1.0,0.0
209981,74,1.0,14.0
210834,67,0.0,20.0
210688,34,0.0,22.0
211400,67,1.0,15.0
211305,59,1.0,29.0
211683,41,0.0,0.0
211702,66,0.0,0.0
212325,12,1.0,0.0
212510,43,0.0,19.0
212499,66,1.0,18.0
212500,64,1.0,22.0
212502,36,0.0,22.0
212503,81,1.0,0.0
212598,33,1.0,0.0
212672,47,1.0,0.0
212673,67,1.0,19.0
212674,34,0.0,17.0
212675,14,1.0,25.0
212720,72,0.0,0.0
212722,67,0.0,0.0
212590,16,1.0,17.0
212777,64,1.0,21.0
212724,47,1.0,21.0
212725,66,1.0,26.0
212726,53,1.0,21.0
212727,12,1.0,25.0
212728,55,1.0,27.0
212744,66,1.0,0.0
212814,26,1.0,20.0
212770,60,1.0,22.0
212815,48,1.0,22.0
212772,72,1.0,0.0
212898,21,1.0,23.0
212816,28,1.0,24.0
212899,66,0.0,19.0
212817,53,0.0,0.0
212819,12,1.0,23.0
212889,71,0.0,20.0
212895,57,0.0,20.0
212774,55,1.0,22.0
212775,33,1.0,20.0
212993,53,0.0,20.0
212994,48,1.0,18.0
212995,69,1.0,22.0
212996,12,1.0,28.0
212997,62,1.0,21.0
212999,50,1.0,0.0
213069,67,1.0,20.0
213070,62,1.0,22.0
212960,53,0.0,20.0
212961,64,1.0,25.0
212962,69,1.0,23.0
212963,67,1.0,19.0
213112,62,1.0,27.0
213114,66,1.0,25.0
213115,62,1.0,20.0
213116,59,1.0,21.0
213195,34,1.0,22.0
213655,14,0.0,17.0
214364,78,1.0,20.0
214609,59,1.0,21.0
215045,52,0.0,16.0
215159,16,0.0,0.0
215279,86,0.0,0.0
215426,66,1.0,18.0
215545,67,1.0,33.0
215534,57,1.0,34.0
215752,66,0.0,13.0
215578,59,1.0,28.0
215863,67,0.0,21.0
216236,12,1.0,0.0
216287,72,1.0,25.0
216421,67,1.0,19.0
216368,12,1.0,0.0
216807,57,0.0,23.0
217281,12,1.0,26.0
218102,62,0.0,24.0
218449,71,1.0,23.0
218850,12,1.0,29.0
219081,62,1.0,26.0
219491,12,0.0,26.0
220496,53,0.0,0.0
220636,24,0.0,28.0
221189,12,1.0,18.0
221202,34,0.0,23.0
221157,12,0.0,23.0
221340,52,1.0,18.0
222289,62,0.0,23.0
222105,52,0.0,25.0
222431,72,1.0,0.0
223108,62,1.0,23.0
225973,66,0.0,0.0
226314,64,1.0,22.0
226607,66,0.0,14.0
226729,57,0.0,0.0
227243,12,0.0,21.0
227865,90,1.0,18.0
228098,97,0.0,16.0
228180,66,1.0,21.0
228926,60,1.0,24.0
229279,50,1.0,0.0
230201,71,1.0,17.0
230496,12,0.0,0.0
230999,60,0.0,22.0
231176,69,0.0,19.0
231653,74,1.0,19.0
232116,62,1.0,26.0
232421,64,1.0,23.0
232840,76,1.0,19.0
233052,78,1.0,19.0
233100,50,1.0,22.0
233334,14,0.0,18.0
233689,74,1.0,0.0
237261,12,1.0,32.0
238672,14,0.0,0.0
238847,41,0.0,0.0
239514,60,1.0,25.0
239443,64,1.0,20.0
240436,19,0.0,0.0
241266,59,1.0,21.0
241371,66,1.0,18.0
242621,12,0.0,20.0
243365,72,0.0,15.0
243527,59,0.0,18.0
243503,84,0.0,16.0
243632,57,0.0,17.0
243565,76,1.0,23.0
243568,60,0.0,0.0
243630,79,0.0,15.0
244020,62,0.0,9.0
244092,62,0.0,12.0
244400,71,1.0,0.0
244492,67,0.0,0.0
245074,59,0.0,20.0
245141,79,0.0,0.0
245792,67,0.0,0.0
246194,57,0.0,21.0
248518,71,1.0,24.0
248610,64,0.0,0.0
250100,43,0.0,24.0
250438,50,0.0,25.0
251148,71,0.0,27.0
251474,67,0.0,18.0
252006,12,0.0,21.0
252364,91,0.0,0.0
252622,21,0.0,21.0
252901,21,0.0,21.0
252926,16,1.0,30.0
252880,69,0.0,21.0
252882,12,0.0,0.0
255211,60,0.0,26.0
255263,66,0.0,26.0
255201,14,1.0,29.0
255254,59,0.0,0.0
255962,74,1.0,0.0
256024,84,1.0,0.0
255898,67,1.0,0.0
256461,59,0.0,15.0
256520,74,0.0,0.0
256945,31,0.0,0.0
257134,24,0.0,22.0
257360,53,1.0,20.0
257523,71,0.0,21.0
257912,62,0.0,0.0
258348,69,0.0,17.0
258650,71,0.0,15.0
258758,69,1.0,18.0
258854,60,0.0,14.0
259297,74,0.0,0.0
259774,66,1.0,0.0
259880,74,0.0,0.0
261076,74,0.0,16.0
261282,12,0.0,29.0
263305,71,0.0,26.0
265570,26,0.0,30.0
266515,12,1.0,9.0
267309,81,1.0,0.0
270127,67,0.0,20.0
272776,38,1.0,19.0
274470,67,0.0,19.0
274979,60,0.0,21.0
275010,69,1.0,23.0
275555,36,0.0,21.0
276800,12,0.0,22.0
277281,12,0.0,27.0
278039,67,0.0,21.0
278599,12,0.0,0.0
278591,66,0.0,17.0
278731,62,0.0,19.0
278733,67,0.0,18.0
278661,53,0.0,41.0
278692,36,0.0,20.0
278663,12,0.0,18.0
278734,24,1.0,22.0
278776,66,0.0,19.0
278735,62,0.0,0.0
278693,69,1.0,20.0
278665,64,1.0,0.0
278666,12,1.0,19.0
278681,12,0.0,18.0
278697,41,0.0,18.0
278682,72,0.0,0.0
278698,64,1.0,0.0
278700,64,1.0,24.0
278729,60,0.0,22.0
278763,48,0.0,0.0
278768,66,1.0,21.0
278769,57,0.0,19.0
278770,66,0.0,21.0
278772,71,0.0,0.0
278803,12,0.0,18.0
278773,64,0.0,19.0
278774,69,1.0,20.0
279200,14,0.0,0.0
279280,47,0.0,19.0
279512,74,0.0,0.0
279992,64,0.0,0.0
280879,53,0.0,19.0
280912,72,0.0,0.0
281099,41,1.0,29.0
281487,83,0.0,15.0
281724,64,0.0,28.0
282110,12,0.0,0.0
282244,60,1.0,18.0
282457,12,0.0,29.0
282949,83,1.0,28.0
283364,83,1.0,0.0
283871,12,0.0,18.0
283873,57,0.0,15.0
285461,88,0.0,0.0
285720,67,0.0,18.0
287631,52,0.0,21.0
287605,69,1.0,23.0
287752,64,1.0,22.0
287976,52,0.0,0.0
288314,64,1.0,12.0
289850,71,0.0,15.0
292555,67,1.0,21.0
294470,62,0.0,19.0
296859,79,0.0,19.0
298810,66,0.0,18.0
299454,69,0.0,0.0
299529,12,0.0,38.0
300540,12,0.0,18.0
301006,21,0.0,0.0
301199,33,0.0,0.0
301310,72,1.0,21.0
301374,74,1.0,19.0
301376,67,0.0,19.0
301379,69,1.0,20.0
301418,66,0.0,0.0
301519,53,1.0,0.0
301524,22,1.0,0.0
301390,66,1.0,0.0
301514,52,1.0,20.0
301515,66,1.0,19.0
301913,62,0.0,0.0
301934,62,0.0,20.0
302047,64,1.0,21.0
302153,14,1.0,0.0
302180,71,1.0,0.0
302183,12,0.0,18.0
302187,33,0.0,18.0
302188,86,0.0,17.0
302189,53,0.0,17.0
302190,17,0.0,18.0
303185,60,0.0,20.0
303522,69,0.0,21.0
303715,14,1.0,30.0
304320,84,0.0,15.0
305030,62,0.0,24.0
305395,12,0.0,26.0
305749,66,1.0,24.0
306208,22,0.0,20.0
306695,64,1.0,21.0
306747,12,0.0,20.0
306703,71,0.0,0.0
307134,67,0.0,0.0
308133,59,0.0,26.0
308674,55,0.0,0.0
308837,28,1.0,20.0
309611,55,1.0,20.0
309652,12,1.0,22.0
309653,57,1.0,19.0
309655,64,1.0,25.0
309917,67,1.0,0.0
309921,34,0.0,18.0
310169,47,1.0,22.0
310235,64,0.0,18.0
310119,71,1.0,21.0
310499,69,0.0,26.0
310500,66,0.0,0.0
310945,29,0.0,19.0
311738,69,1.0,18.0
311981,17,0.0,19.0
312224,60,1.0,24.0
312550,76,0.0,20.0
312835,76,0.0,17.0
313441,12,0.0,23.0
313388,66,0.0,21.0
313589,71,0.0,12.0
313818,69,0.0,17.0
314135,60,0.0,18.0
314169,71,0.0,25.0
314903,69,1.0,22.0
314904,19,1.0,29.0
314905,79,0.0,25.0
315239,71,1.0,22.0
316335,59,0.0,0.0
316462,12,0.0,20.0
316638,34,0.0,21.0
316422,12,0.0,21.0
316699,69,0.0,23.0
317640,53,0.0,18.0
317944,12,0.0,0.0
317987,60,1.0,16.0
318101,66,1.0,14.0
319049,83,0.0,18.0
319897,52,0.0,32.0
320583,48,0.0,29.0
320723,53,0.0,23.0
324118,72,1.0,19.0
324805,12,0.0,24.0
324779,40,0.0,32.0
324809,12,0.0,22.0
324992,62,1.0,26.0
324898,59,0.0,22.0
324899,57,1.0,22.0
325119,31,0.0,0.0
325191,71,0.0,21.0
325195,66,0.0,23.0
325427,69,0.0,0.0
326738,59,1.0,0.0
327678,64,0.0,0.0
327682,36,1.0,21.0
327734,62,0.0,20.0
327671,36,1.0,0.0
327808,69,1.0,23.0
327809,67,0.0,21.0
327937,74,1.0,22.0
327966,60,1.0,22.0
327967,74,1.0,20.0
327851,69,0.0,20.0
328131,66,1.0,21.0
328173,57,0.0,24.0
328174,62,1.0,23.0
328175,33,0.0,19.0
328165,12,0.0,21.0
328132,12,1.0,22.0
328133,67,1.0,25.0
328177,64,0.0,17.0
328134,67,0.0,0.0
328136,29,1.0,25.0
328232,57,1.0,22.0
328234,47,0.0,23.0
328236,67,0.0,25.0
328291,55,1.0,24.0
328166,71,1.0,22.0
328167,66,1.0,22.0
328168,66,0.0,26.0
328326,76,1.0,20.0
328228,66,1.0,25.0
328229,19,1.0,19.0
328327,67,1.0,25.0
328230,12,0.0,22.0
328328,74,0.0,0.0
328329,71,0.0,19.0
328330,66,0.0,19.0
328287,28,0.0,25.0
328237,40,1.0,25.0
328331,66,1.0,24.0
328288,66,1.0,21.0
328332,50,0.0,21.0
328238,14,0.0,20.0
328333,86,0.0,17.0
328289,60,1.0,23.0
328334,69,1.0,20.0
328170,47,1.0,23.0
328290,60,0.0,22.0
328335,69,1.0,22.0
328368,52,0.0,20.0
328371,62,1.0,21.0
328373,36,1.0,21.0
328374,60,1.0,19.0
328605,64,1.0,0.0
329645,62,1.0,15.0
329661,14,0.0,22.0
329668,69,0.0,20.0
329799,57,1.0,0.0
329848,41,0.0,24.0
329784,64,1.0,0.0
329785,60,1.0,23.0
330053,71,0.0,15.0
332610,76,0.0,23.0
332667,57,0.0,19.0
334222,67,0.0,20.0
334244,71,1.0,0.0
334382,71,0.0,0.0
334486,59,1.0,22.0
334487,59,0.0,24.0
334488,67,1.0,22.0
334461,60,0.0,21.0
334338,55,0.0,19.0
334462,64,0.0,0.0
334339,71,0.0,0.0
334340,71,0.0,18.0
334463,57,0.0,0.0
334464,69,1.0,21.0
334421,67,1.0,18.0
334422,72,1.0,20.0
334379,57,0.0,0.0
334380,57,1.0,0.0
334427,50,0.0,0.0
334466,60,0.0,24.0
334425,69,0.0,0.0
334467,64,0.0,21.0
334510,66,0.0,23.0
334511,53,1.0,0.0
334512,62,1.0,22.0
334513,12,0.0,21.0
334515,22,0.0,17.0
334482,60,0.0,23.0
334483,12,0.0,19.0
334485,64,0.0,21.0
334604,12,1.0,24.0
334827,16,0.0,14.0
335042,12,0.0,0.0
335038,71,1.0,23.0
335039,66,1.0,23.0
335040,60,0.0,18.0
335187,12,1.0,27.0
335832,12,1.0,0.0
336284,53,0.0,0.0
336418,71,0.0,0.0
337023,66,1.0,19.0
337398,69,0.0,21.0
339635,81,0.0,0.0
344326,36,0.0,39.0
345474,62,1.0,0.0
345607,66,1.0,21.0
348136,74,0.0,17.0
348730,45,0.0,20.0
350423,40,0.0,19.0
350455,19,0.0,18.0
351289,53,1.0,0.0
351439,66,0.0,32.0
353400,62,0.0,28.0
353886,71,1.0,0.0
354200,64,0.0,0.0
354201,66,0.0,10.0
354132,71,0.0,0.0
354318,62,1.0,20.0
354193,66,1.0,21.0
354355,74,1.0,17.0
354499,76,0.0,0.0
354356,71,1.0,23.0
355459,74,1.0,21.0
355568,67,0.0,0.0
355707,29,1.0,0.0
356731,81,0.0,0.0
357459,86,0.0,0.0
358195,60,0.0,0.0
360193,64,0.0,23.0
360816,59,1.0,25.0
362448,12,1.0,35.0
364074,17,0.0,24.0
364648,12,0.0,24.0
364649,14,1.0,45.0
364688,12,0.0,23.0
364731,67,1.0,0.0
364813,41,1.0,22.0
366632,16,1.0,0.0
367246,60,0.0,23.0
367244,60,0.0,0.0
368153,34,0.0,0.0
370167,66,0.0,0.0
370811,64,0.0,17.0
370604,31,1.0,0.0
371160,66,0.0,31.0
371188,66,0.0,0.0
371638,59,0.0,28.0
372671,36,1.0,0.0
372895,21,0.0,22.0
373130,53,1.0,20.0
373789,60,0.0,20.0
374600,12,1.0,11.0
376018,57,0.0,30.0
376544,45,1.0,27.0
377657,53,0.0,23.0
377945,14,1.0,0.0
378360,71,1.0,0.0
378712,69,1.0,18.0
378714,84,0.0,0.0
378701,22,1.0,0.0
380230,71,0.0,0.0
380499,12,0.0,17.0
382455,47,1.0,15.0
383963,64,0.0,23.0
384274,36,0.0,15.0
384453,12,1.0,37.0
384753,64,1.0,22.0
384982,71,0.0,15.0
386187,67,1.0,16.0
388366,60,0.0,23.0
388808,26,1.0,14.0
388953,33,0.0,21.0
389938,40,0.0,21.0
390662,53,0.0,0.0
390677,69,0.0,24.0
390634,79,0.0,0.0
390750,69,0.0,0.0
394462,33,0.0,29.0
394841,71,1.0,0.0
395048,64,0.0,0.0
395902,66,1.0,24.0
396154,60,0.0,23.0
396098,59,0.0,22.0
397066,67,1.0,0.0
397184,24,1.0,18.0
397345,12,0.0,0.0
398271,12,1.0,10.0
399495,12,1.0,28.0
399663,59,0.0,24.0
399521,16,0.0,23.0
400278,60,1.0,27.0
400281,57,1.0,23.0
400270,26,0.0,19.0
400284,47,1.0,34.0
400239,69,1.0,27.0
400273,78,0.0,18.0
400343,66,0.0,0.0
400344,60,1.0,21.0
400345,28,0.0,22.0
400346,71,1.0,0.0
400347,50,1.0,22.0
400531,24,1.0,22.0
400378,57,1.0,23.0
400782,66,1.0,0.0
401234,16,1.0,20.0
401842,12,1.0,40.0
402485,62,1.0,20.0
403411,55,0.0,17.0
404287,47,0.0,18.0
404656,67,1.0,29.0
405734,79,0.0,12.0
406276,69,0.0,0.0
406301,71,0.0,19.0
406458,71,0.0,23.0
406520,12,0.0,0.0
406731,12,1.0,26.0
407532,12,0.0,23.0
407698,55,1.0,27.0
408539,12,1.0,19.0
408963,69,1.0,27.0
408987,21,0.0,29.0
409028,72,0.0,21.0
409029,67,0.0,18.0
409351,69,0.0,22.0
409381,64,1.0,26.0
409297,52,0.0,24.0
409382,45,0.0,23.0
409298,71,1.0,14.0
409411,12,1.0,0.0
409383,67,0.0,23.0
409303,53,0.0,23.0
